base_route_proxy_id,customer_configuration_id,customer_count,vehicle_count,seed,proxy_visit_order,node_id,node_type,latitude,longitude,demand_kg,service_time_min
C100_V01_S088_R01,C100_S088,100,1,88,44,C100_S088_N004,synthetic_customer,35.67291666666667,139.646875,18.0,14.0
C100_V01_S088_R01,C100_S088,100,1,88,45,C100_S088_N056,synthetic_customer,35.66458333333334,139.646875,5.0,11.0
C100_V01_S088_R01,C100_S088,100,1,88,46,C100_S088_N046,synthetic_customer,35.66041666666667,139.646875,8.0,12.0
C100_V01_S088_R01,C100_S088,100,1,88,47,C100_S088_N097,synthetic_customer,35.65625000000001,139.634375,18.0,15.0
C100_V01_S088_R01,C100_S088,100,1,88,48,C100_S088_N072,synthetic_customer,35.639583333333334,139.634375,10.0,8.0
C100_V01_S088_R01,C100_S088,100,1,88,49,C100_S088_N084,synthetic_customer,35.635416666666664,139.640625,7.0,15.0
C100_V01_S088_R01,C100_S088,100,1,88,50,C100_S088_N076,synthetic_customer,35.62291666666667,139.640625,25.0,12.0
C100_V01_S088_R01,C100_S088,100,1,88,51,C100_S088_N021,synthetic_customer,35.61875,139.65312500000002,24.0,8.0
C100_V01_S088_R01,C100_S088,100,1,88,52,C100_S088_N077,synthetic_customer,35.610416666666666,139.646875,20.0,13.0
C100_V01_S088_R01,C100_S088,100,1,88,53,C100_S088_N028,synthetic_customer,35.59375,139.690625,11.0,6.0
C100_V01_S088_R01,C100_S088,100,1,88,54,C100_S088_N042,synthetic_customer,35.58541666666667,139.68437500000002,30.0,11.0
C100_V01_S088_R01,C100_S088,100,1,88,55,C100_S088_N038,synthetic_customer,35.58541666666667,139.709375,12.0,14.0
C100_V01_S088_R01,C100_S088,100,1,88,56,C100_S088_N032,synthetic_customer,35.59375,139.709375,24.0,10.0
C100_V01_S088_R01,C100_S088,100,1,88,57,C100_S088_N006,synthetic_customer,35.60625,139.728125,11.0,11.0
C100_V01_S088_R01,C100_S088,100,1,88,58,C100_S088_N050,synthetic_customer,35.614583333333336,139.709375,5.0,13.0
C100_V01_S088_R01,C100_S088,100,1,88,59,C100_S088_N041,synthetic_customer,35.62291666666667,139.696875,17.0,12.0
C100_V01_S088_R01,C100_S088,100,1,88,60,C100_S088_N023,synthetic_customer,35.63125,139.696875,14.0,9.0
C100_V01_S088_R01,C100_S088,100,1,88,61,C100_S088_N081,synthetic_customer,35.639583333333334,139.696875,17.0,7.0
C100_V01_S088_R01,C100_S088,100,1,88,62,C100_S088_N016,synthetic_customer,35.639583333333334,139.703125,7.0,11.0
C100_V01_S088_R01,C100_S088,100,1,88,63,C100_S088_N024,synthetic_customer,35.65208333333334,139.709375,11.0,9.0
C100_V01_S088_R01,C100_S088,100,1,88,64,C100_S088_N027,synthetic_customer,35.65625000000001,139.67812500000002,22.0,6.0
C100_V01_S088_R01,C100_S088,100,1,88,65,C100_S088_N065,synthetic_customer,35.65625000000001,139.74062500000002,20.0,5.0
C100_V01_S088_R01,C100_S088,100,1,88,66,C100_S088_N001,synthetic_customer,35.66041666666667,139.759375,22.0,9.0
C100_V01_S088_R01,C100_S088,100,1,88,67,C100_S088_N075,synthetic_customer,35.677083333333336,139.771875,16.0,6.0
C100_V01_S088_R01,C100_S088,100,1,88,68,C100_S088_N049,synthetic_customer,35.66041666666667,139.784375,21.0,5.0
C100_V01_S088_R01,C100_S088,100,1,88,69,C100_S088_N013,synthetic_customer,35.65208333333334,139.796875,5.0,11.0
C100_V01_S088_R01,C100_S088,100,1,88,70,C100_S088_N093,synthetic_customer,35.677083333333336,139.80937500000002,24.0,7.0
C100_V01_S088_R01,C100_S088,100,1,88,71,C100_S088_N098,synthetic_customer,35.65625000000001,139.859375,30.0,8.0
C100_V01_S088_R01,C100_S088,100,1,88,72,C100_S088_N047,synthetic_customer,35.66458333333334,139.87187500000002,20.0,12.0
C100_V01_S088_R01,C100_S088,100,1,88,73,C100_S088_N094,synthetic_customer,35.702083333333334,139.878125,28.0,15.0
C100_V01_S088_R01,C100_S088,100,1,88,74,C100_S088_N039,synthetic_customer,35.614583333333336,139.74687500000002,9.0,6.0
C100_V01_S088_R01,C100_S088,100,1,88,75,C100_S088_N011,synthetic_customer,35.635416666666664,139.609375,18.0,14.0
C100_V01_S088_R01,C100_S088,100,1,88,76,C100_S088_N031,synthetic_customer,35.635416666666664,139.565625,6.0,5.0
C100_V01_S088_R01,C100_S088,100,1,88,77,C100_S088_N071,synthetic_customer,35.639583333333334,139.565625,27.0,9.0
C100_V01_S088_R01,C100_S088,100,1,88,78,C100_S088_N091,synthetic_customer,35.64791666666667,139.565625,7.0,6.0
C100_V01_S088_R01,C100_S088,100,1,88,79,C100_S088_N089,synthetic_customer,35.67291666666667,139.55312500000002,28.0,6.0
C100_V01_S088_R01,C100_S088,100,1,88,80,C100_S088_N063,synthetic_customer,35.677083333333336,139.546875,20.0,14.0
C100_V01_S088_R01,C100_S088,100,1,88,81,C100_S088_N029,synthetic_customer,35.66458333333334,139.534375,20.0,15.0
C100_V01_S088_R01,C100_S088,100,1,88,82,C100_S088_N073,synthetic_customer,35.68541666666667,139.565625,11.0,13.0
C100_V01_S088_R01,C100_S088,100,1,88,83,C100_S088_N058,synthetic_customer,35.677083333333336,139.571875,23.0,11.0
C100_V01_S088_R01,C100_S088,100,1,88,84,C100_S088_N096,synthetic_customer,35.681250000000006,139.49062500000002,24.0,5.0
C100_V01_S088_R01,C100_S088,100,1,88,85,C100_S088_N005,synthetic_customer,35.72291666666667,139.415625,7.0,10.0
C100_V01_S088_R01,C100_S088,100,1,88,86,C100_S088_N067,synthetic_customer,35.75208333333333,139.378125,24.0,13.0
C100_V01_S088_R01,C100_S088,100,1,88,87,C100_S088_N002,synthetic_customer,35.702083333333334,139.36562500000002,10.0,5.0
C100_V01_S088_R01,C100_S088,100,1,88,88,C100_S088_N100,synthetic_customer,35.68541666666667,139.37187500000002,18.0,7.0
C100_V01_S088_R01,C100_S088,100,1,88,89,C100_S088_N030,synthetic_customer,35.65625000000001,139.30312500000002,15.0,11.0
C100_V01_S088_R01,C100_S088,100,1,88,90,C100_S088_N044,synthetic_customer,35.681250000000006,139.290625,8.0,15.0
C100_V01_S088_R01,C100_S088,100,1,88,91,C100_S088_N087,synthetic_customer,35.639583333333334,139.265625,13.0,11.0
C100_V01_S088_R01,C100_S088,100,1,88,92,C100_S088_N055,synthetic_customer,35.63125,139.321875,27.0,9.0
C100_V01_S088_R01,C100_S088,100,1,88,93,C100_S088_N052,synthetic_customer,35.61875,139.440625,17.0,14.0
C100_V01_S088_R01,C100_S088,100,1,88,94,C100_S088_N025,synthetic_customer,35.55625,139.453125,14.0,14.0
C100_V01_S088_R01,C100_S088,100,1,88,95,C100_S088_N051,synthetic_customer,35.53958333333333,139.478125,15.0,10.0
C100_V01_S088_R01,C100_S088,100,1,88,96,C100_S088_N026,synthetic_customer,35.747916666666676,139.55937500000002,13.0,5.0
C100_V01_S088_R01,C100_S088,100,1,88,97,C100_S088_N048,synthetic_customer,35.760416666666664,139.584375,29.0,10.0
C100_V01_S088_R01,C100_S088,100,1,88,98,C100_S088_N078,synthetic_customer,35.76875,139.534375,8.0,14.0
C100_V01_S088_R01,C100_S088,100,1,88,99,C100_S088_N035,synthetic_customer,35.77291666666667,139.30937500000002,13.0,15.0
C100_V01_S088_R01,C100_S088,100,1,88,100,C100_S088_N040,synthetic_customer,35.747916666666676,139.30937500000002,25.0,9.0
C100_V01_S088_R01,C100_S088,100,1,88,0,DEP_438,depot_proxy,35.705833,139.665566,0.0,0.0
C100_V03_S088_R01,C100_S088,100,3,88,1,C100_S088_N061,synthetic_customer,35.71458333333334,139.71562500000002,26.0,5.0
C100_V03_S088_R01,C100_S088,100,3,88,2,C100_S088_N066,synthetic_customer,35.72291666666667,139.721875,8.0,14.0
C100_V03_S088_R01,C100_S088,100,3,88,3,C100_S088_N054,synthetic_customer,35.71041666666667,139.728125,12.0,15.0
C100_V03_S088_R01,C100_S088,100,3,88,4,C100_S088_N085,synthetic_customer,35.706250000000004,139.759375,10.0,7.0
C100_V03_S088_R01,C100_S088,100,3,88,5,C100_S088_N086,synthetic_customer,35.71041666666667,139.784375,30.0,14.0
C100_V03_S088_R01,C100_S088,100,3,88,6,C100_S088_N034,synthetic_customer,35.71458333333334,139.784375,12.0,8.0
C100_V03_S088_R01,C100_S088,100,3,88,7,C100_S088_N022,synthetic_customer,35.71875,139.784375,10.0,5.0
C100_V03_S088_R01,C100_S088,100,3,88,8,C100_S088_N090,synthetic_customer,35.71458333333334,139.80937500000002,20.0,7.0
C100_V03_S088_R01,C100_S088,100,3,88,9,C100_S088_N074,synthetic_customer,35.71458333333334,139.821875,20.0,9.0
C100_V03_S088_R01,C100_S088,100,3,88,10,C100_S088_N043,synthetic_customer,35.73541666666667,139.80937500000002,7.0,11.0
C100_V03_S088_R01,C100_S088,100,3,88,11,C100_S088_N068,synthetic_customer,35.73541666666667,139.834375,7.0,11.0
C100_V03_S088_R01,C100_S088,100,3,88,12,C100_S088_N014,synthetic_customer,35.743750000000006,139.84062500000002,15.0,8.0
C100_V03_S088_R01,C100_S088,100,3,88,13,C100_S088_N057,synthetic_customer,35.760416666666664,139.834375,19.0,14.0
C100_V03_S088_R01,C100_S088,100,3,88,14,C100_S088_N064,synthetic_customer,35.76875,139.846875,10.0,6.0
C100_V03_S088_R01,C100_S088,100,3,88,15,C100_S088_N033,synthetic_customer,35.78958333333333,139.84062500000002,26.0,12.0
C100_V03_S088_R01,C100_S088,100,3,88,16,C100_S088_N092,synthetic_customer,35.78958333333333,139.828125,9.0,10.0
C100_V03_S088_R01,C100_S088,100,3,88,17,C100_S088_N088,synthetic_customer,35.78125,139.815625,28.0,8.0
C100_V03_S088_R01,C100_S088,100,3,88,18,C100_S088_N083,synthetic_customer,35.75625,139.80312500000002,21.0,10.0
C100_V03_S088_R01,C100_S088,100,3,88,19,C100_S088_N070,synthetic_customer,35.760416666666664,139.77812500000002,7.0,14.0
C100_V03_S088_R01,C100_S088,100,3,88,20,C100_S088_N007,synthetic_customer,35.747916666666676,139.765625,22.0,5.0
C100_V03_S088_R01,C100_S088,100,3,88,21,C100_S088_N037,synthetic_customer,35.75625,139.74687500000002,18.0,10.0
C100_V03_S088_R01,C100_S088,100,3,88,22,C100_S088_N015,synthetic_customer,35.76875,139.753125,18.0,12.0
C100_V03_S088_R01,C100_S088,100,3,88,23,C100_S088_N060,synthetic_customer,35.78541666666666,139.753125,16.0,8.0
C100_V03_S088_R01,C100_S088,100,3,88,24,C100_S088_N020,synthetic_customer,35.77708333333333,139.734375,6.0,14.0
C100_V03_S088_R01,C100_S088,100,3,88,25,C100_S088_N095,synthetic_customer,35.743750000000006,139.728125,10.0,7.0
C100_V03_S088_R01,C100_S088,100,3,88,26,C100_S088_N018,synthetic_customer,35.793749999999996,139.690625,13.0,14.0
C100_V03_S088_R01,C100_S088,100,3,88,27,C100_S088_N099,synthetic_customer,35.81041666666666,139.759375,15.0,15.0
C100_V03_S088_R01,C100_S088,100,3,88,28,C100_S088_N075,synthetic_customer,35.677083333333336,139.771875,16.0,6.0
C100_V03_S088_R01,C100_S088,100,3,88,29,C100_S088_N001,synthetic_customer,35.66041666666667,139.759375,22.0,9.0
C100_V03_S088_R01,C100_S088,100,3,88,30,C100_S088_N065,synthetic_customer,35.65625000000001,139.74062500000002,20.0,5.0
C100_V03_S088_R01,C100_S088,100,3,88,31,C100_S088_N049,synthetic_customer,35.66041666666667,139.784375,21.0,5.0
C100_V03_S088_R01,C100_S088,100,3,88,32,C100_S088_N013,synthetic_customer,35.65208333333334,139.796875,5.0,11.0
C100_V03_S088_R01,C100_S088,100,3,88,33,C100_S088_N093,synthetic_customer,35.677083333333336,139.80937500000002,24.0,7.0
C100_V03_S088_R01,C100_S088,100,3,88,34,C100_S088_N098,synthetic_customer,35.65625000000001,139.859375,30.0,8.0
C100_V03_S088_R01,C100_S088,100,3,88,35,C100_S088_N047,synthetic_customer,35.66458333333334,139.87187500000002,20.0,12.0
C100_V03_S088_R01,C100_S088,100,3,88,36,C100_S088_N094,synthetic_customer,35.702083333333334,139.878125,28.0,15.0
C100_V03_S088_R01,C100_S088,100,3,88,0,DEP_438,depot_proxy,35.705833,139.665566,0.0,0.0
C100_V03_S088_R02,C100_S088,100,3,88,1,C100_S088_N096,synthetic_customer,35.681250000000006,139.49062500000002,24.0,5.0
C100_V03_S088_R02,C100_S088,100,3,88,2,C100_S088_N005,synthetic_customer,35.72291666666667,139.415625,7.0,10.0
C100_V03_S088_R02,C100_S088,100,3,88,3,C100_S088_N067,synthetic_customer,35.75208333333333,139.378125,24.0,13.0
C100_V03_S088_R02,C100_S088,100,3,88,4,C100_S088_N002,synthetic_customer,35.702083333333334,139.36562500000002,10.0,5.0
C100_V03_S088_R02,C100_S088,100,3,88,5,C100_S088_N100,synthetic_customer,35.68541666666667,139.37187500000002,18.0,7.0
C100_V03_S088_R02,C100_S088,100,3,88,6,C100_S088_N030,synthetic_customer,35.65625000000001,139.30312500000002,15.0,11.0
C100_V03_S088_R02,C100_S088,100,3,88,7,C100_S088_N044,synthetic_customer,35.681250000000006,139.290625,8.0,15.0
C100_V03_S088_R02,C100_S088,100,3,88,8,C100_S088_N087,synthetic_customer,35.639583333333334,139.265625,13.0,11.0
C100_V03_S088_R02,C100_S088,100,3,88,9,C100_S088_N055,synthetic_customer,35.63125,139.321875,27.0,9.0
C100_V03_S088_R02,C100_S088,100,3,88,10,C100_S088_N052,synthetic_customer,35.61875,139.440625,17.0,14.0
C100_V03_S088_R02,C100_S088,100,3,88,11,C100_S088_N025,synthetic_customer,35.55625,139.453125,14.0,14.0
C100_V03_S088_R02,C100_S088,100,3,88,12,C100_S088_N051,synthetic_customer,35.53958333333333,139.478125,15.0,10.0
C100_V03_S088_R02,C100_S088,100,3,88,13,C100_S088_N040,synthetic_customer,35.747916666666676,139.30937500000002,25.0,9.0
C100_V03_S088_R02,C100_S088,100,3,88,14,C100_S088_N035,synthetic_customer,35.77291666666667,139.30937500000002,13.0,15.0
C100_V03_S088_R02,C100_S088,100,3,88,0,DEP_438,depot_proxy,35.705833,139.665566,0.0,0.0
C100_V03_S088_R03,C100_S088,100,3,88,1,C100_S088_N062,synthetic_customer,35.69791666666667,139.659375,27.0,12.0
C100_V03_S088_R03,C100_S088,100,3,88,2,C100_S088_N059,synthetic_customer,35.68541666666667,139.67812500000002,13.0,11.0
C100_V03_S088_R03,C100_S088,100,3,88,3,C100_S088_N069,synthetic_customer,35.69375,139.68437500000002,9.0,6.0
C100_V03_S088_R03,C100_S088,100,3,88,4,C100_S088_N053,synthetic_customer,35.71458333333334,139.703125,16.0,14.0
C100_V03_S088_R03,C100_S088,100,3,88,5,C100_S088_N009,synthetic_customer,35.73541666666667,139.696875,21.0,10.0
C100_V03_S088_R03,C100_S088,100,3,88,6,C100_S088_N010,synthetic_customer,35.73541666666667,139.690625,21.0,10.0
C100_V03_S088_R03,C100_S088,100,3,88,7,C100_S088_N080,synthetic_customer,35.747916666666676,139.690625,12.0,5.0
C100_V03_S088_R03,C100_S088,100,3,88,8,C100_S088_N082,synthetic_customer,35.760416666666664,139.67812500000002,30.0,15.0
C100_V03_S088_R03,C100_S088,100,3,88,9,C100_S088_N036,synthetic_customer,35.760416666666664,139.659375,21.0,5.0
C100_V03_S088_R03,C100_S088,100,3,88,10,C100_S088_N019,synthetic_customer,35.77708333333333,139.65312500000002,30.0,6.0
C100_V03_S088_R03,C100_S088,100,3,88,11,C100_S088_N008,synthetic_customer,35.793749999999996,139.659375,10.0,10.0
C100_V03_S088_R03,C100_S088,100,3,88,12,C100_S088_N003,synthetic_customer,35.73125,139.671875,8.0,11.0
C100_V03_S088_R03,C100_S088,100,3,88,13,C100_S088_N012,synthetic_customer,35.71875,139.640625,16.0,11.0
C100_V03_S088_R03,C100_S088,100,3,88,14,C100_S088_N017,synthetic_customer,35.71041666666667,139.628125,5.0,11.0
C100_V03_S088_R03,C100_S088,100,3,88,15,C100_S088_N045,synthetic_customer,35.702083333333334,139.609375,5.0,10.0
C100_V03_S088_R03,C100_S088,100,3,88,16,C100_S088_N079,synthetic_customer,35.681250000000006,139.634375,29.0,11.0
C100_V03_S088_R03,C100_S088,100,3,88,17,C100_S088_N004,synthetic_customer,35.67291666666667,139.646875,18.0,14.0
C100_V03_S088_R03,C100_S088,100,3,88,18,C100_S088_N056,synthetic_customer,35.66458333333334,139.646875,5.0,11.0
C100_V03_S088_R03,C100_S088,100,3,88,19,C100_S088_N046,synthetic_customer,35.66041666666667,139.646875,8.0,12.0
C100_V03_S088_R03,C100_S088,100,3,88,20,C100_S088_N097,synthetic_customer,35.65625000000001,139.634375,18.0,15.0
C100_V03_S088_R03,C100_S088,100,3,88,21,C100_S088_N072,synthetic_customer,35.639583333333334,139.634375,10.0,8.0
C100_V03_S088_R03,C100_S088,100,3,88,22,C100_S088_N084,synthetic_customer,35.635416666666664,139.640625,7.0,15.0
C100_V03_S088_R03,C100_S088,100,3,88,23,C100_S088_N076,synthetic_customer,35.62291666666667,139.640625,25.0,12.0
C100_V03_S088_R03,C100_S088,100,3,88,24,C100_S088_N021,synthetic_customer,35.61875,139.65312500000002,24.0,8.0
C100_V03_S088_R03,C100_S088,100,3,88,25,C100_S088_N077,synthetic_customer,35.610416666666666,139.646875,20.0,13.0
C100_V03_S088_R03,C100_S088,100,3,88,26,C100_S088_N028,synthetic_customer,35.59375,139.690625,11.0,6.0
C100_V03_S088_R03,C100_S088,100,3,88,27,C100_S088_N042,synthetic_customer,35.58541666666667,139.68437500000002,30.0,11.0
C100_V03_S088_R03,C100_S088,100,3,88,28,C100_S088_N038,synthetic_customer,35.58541666666667,139.709375,12.0,14.0
C100_V03_S088_R03,C100_S088,100,3,88,29,C100_S088_N032,synthetic_customer,35.59375,139.709375,24.0,10.0
C100_V03_S088_R03,C100_S088,100,3,88,30,C100_S088_N006,synthetic_customer,35.60625,139.728125,11.0,11.0
C100_V03_S088_R03,C100_S088,100,3,88,31,C100_S088_N050,synthetic_customer,35.614583333333336,139.709375,5.0,13.0
C100_V03_S088_R03,C100_S088,100,3,88,32,C100_S088_N041,synthetic_customer,35.62291666666667,139.696875,17.0,12.0
C100_V03_S088_R03,C100_S088,100,3,88,33,C100_S088_N023,synthetic_customer,35.63125,139.696875,14.0,9.0
C100_V03_S088_R03,C100_S088,100,3,88,34,C100_S088_N081,synthetic_customer,35.639583333333334,139.696875,17.0,7.0
C100_V03_S088_R03,C100_S088,100,3,88,35,C100_S088_N016,synthetic_customer,35.639583333333334,139.703125,7.0,11.0
C100_V03_S088_R03,C100_S088,100,3,88,36,C100_S088_N024,synthetic_customer,35.65208333333334,139.709375,11.0,9.0
C100_V03_S088_R03,C100_S088,100,3,88,37,C100_S088_N027,synthetic_customer,35.65625000000001,139.67812500000002,22.0,6.0
C100_V03_S088_R03,C100_S088,100,3,88,38,C100_S088_N011,synthetic_customer,35.635416666666664,139.609375,18.0,14.0
C100_V03_S088_R03,C100_S088,100,3,88,39,C100_S088_N031,synthetic_customer,35.635416666666664,139.565625,6.0,5.0
C100_V03_S088_R03,C100_S088,100,3,88,40,C100_S088_N071,synthetic_customer,35.639583333333334,139.565625,27.0,9.0
C100_V03_S088_R03,C100_S088,100,3,88,41,C100_S088_N091,synthetic_customer,35.64791666666667,139.565625,7.0,6.0
C100_V03_S088_R03,C100_S088,100,3,88,42,C100_S088_N089,synthetic_customer,35.67291666666667,139.55312500000002,28.0,6.0
C100_V03_S088_R03,C100_S088,100,3,88,43,C100_S088_N063,synthetic_customer,35.677083333333336,139.546875,20.0,14.0
C100_V03_S088_R03,C100_S088,100,3,88,44,C100_S088_N029,synthetic_customer,35.66458333333334,139.534375,20.0,15.0
C100_V03_S088_R03,C100_S088,100,3,88,45,C100_S088_N073,synthetic_customer,35.68541666666667,139.565625,11.0,13.0
C100_V03_S088_R03,C100_S088,100,3,88,46,C100_S088_N058,synthetic_customer,35.677083333333336,139.571875,23.0,11.0
C100_V03_S088_R03,C100_S088,100,3,88,47,C100_S088_N026,synthetic_customer,35.747916666666676,139.55937500000002,13.0,5.0
C100_V03_S088_R03,C100_S088,100,3,88,48,C100_S088_N048,synthetic_customer,35.760416666666664,139.584375,29.0,10.0
C100_V03_S088_R03,C100_S088,100,3,88,49,C100_S088_N078,synthetic_customer,35.76875,139.534375,8.0,14.0
C100_V03_S088_R03,C100_S088,100,3,88,50,C100_S088_N039,synthetic_customer,35.614583333333336,139.74687500000002,9.0,6.0
C100_V03_S088_R03,C100_S088,100,3,88,0,DEP_438,depot_proxy,35.705833,139.665566,0.0,0.0
C100_V05_S088_R01,C100_S088,100,5,88,1,C100_S088_N062,synthetic_customer,35.69791666666667,139.659375,27.0,12.0
C100_V05_S088_R01,C100_S088,100,5,88,2,C100_S088_N059,synthetic_customer,35.68541666666667,139.67812500000002,13.0,11.0
C100_V05_S088_R01,C100_S088,100,5,88,3,C100_S088_N069,synthetic_customer,35.69375,139.68437500000002,9.0,6.0
C100_V05_S088_R01,C100_S088,100,5,88,4,C100_S088_N004,synthetic_customer,35.67291666666667,139.646875,18.0,14.0
C100_V05_S088_R01,C100_S088,100,5,88,5,C100_S088_N056,synthetic_customer,35.66458333333334,139.646875,5.0,11.0
C100_V05_S088_R01,C100_S088,100,5,88,6,C100_S088_N046,synthetic_customer,35.66041666666667,139.646875,8.0,12.0
C100_V05_S088_R01,C100_S088,100,5,88,7,C100_S088_N097,synthetic_customer,35.65625000000001,139.634375,18.0,15.0
C100_V05_S088_R01,C100_S088,100,5,88,8,C100_S088_N072,synthetic_customer,35.639583333333334,139.634375,10.0,8.0
C100_V05_S088_R01,C100_S088,100,5,88,9,C100_S088_N084,synthetic_customer,35.635416666666664,139.640625,7.0,15.0
C100_V05_S088_R01,C100_S088,100,5,88,10,C100_S088_N076,synthetic_customer,35.62291666666667,139.640625,25.0,12.0
C100_V05_S088_R01,C100_S088,100,5,88,11,C100_S088_N021,synthetic_customer,35.61875,139.65312500000002,24.0,8.0
C100_V05_S088_R01,C100_S088,100,5,88,12,C100_S088_N077,synthetic_customer,35.610416666666666,139.646875,20.0,13.0
C100_V05_S088_R01,C100_S088,100,5,88,13,C100_S088_N028,synthetic_customer,35.59375,139.690625,11.0,6.0
C100_V05_S088_R01,C100_S088,100,5,88,14,C100_S088_N042,synthetic_customer,35.58541666666667,139.68437500000002,30.0,11.0
C100_V05_S088_R01,C100_S088,100,5,88,15,C100_S088_N038,synthetic_customer,35.58541666666667,139.709375,12.0,14.0
C100_V05_S088_R01,C100_S088,100,5,88,16,C100_S088_N032,synthetic_customer,35.59375,139.709375,24.0,10.0
C100_V05_S088_R01,C100_S088,100,5,88,17,C100_S088_N006,synthetic_customer,35.60625,139.728125,11.0,11.0
C100_V05_S088_R01,C100_S088,100,5,88,18,C100_S088_N050,synthetic_customer,35.614583333333336,139.709375,5.0,13.0
C100_V05_S088_R01,C100_S088,100,5,88,19,C100_S088_N041,synthetic_customer,35.62291666666667,139.696875,17.0,12.0
C100_V05_S088_R01,C100_S088,100,5,88,20,C100_S088_N023,synthetic_customer,35.63125,139.696875,14.0,9.0
C100_V05_S088_R01,C100_S088,100,5,88,21,C100_S088_N081,synthetic_customer,35.639583333333334,139.696875,17.0,7.0
C100_V05_S088_R01,C100_S088,100,5,88,22,C100_S088_N016,synthetic_customer,35.639583333333334,139.703125,7.0,11.0
C100_V05_S088_R01,C100_S088,100,5,88,23,C100_S088_N024,synthetic_customer,35.65208333333334,139.709375,11.0,9.0
C100_V05_S088_R01,C100_S088,100,5,88,24,C100_S088_N027,synthetic_customer,35.65625000000001,139.67812500000002,22.0,6.0
C100_V05_S088_R01,C100_S088,100,5,88,25,C100_S088_N079,synthetic_customer,35.681250000000006,139.634375,29.0,11.0
C100_V05_S088_R01,C100_S088,100,5,88,26,C100_S088_N017,synthetic_customer,35.71041666666667,139.628125,5.0,11.0
C100_V05_S088_R01,C100_S088,100,5,88,27,C100_S088_N011,synthetic_customer,35.635416666666664,139.609375,18.0,14.0
C100_V05_S088_R01,C100_S088,100,5,88,28,C100_S088_N065,synthetic_customer,35.65625000000001,139.74062500000002,20.0,5.0
C100_V05_S088_R01,C100_S088,100,5,88,29,C100_S088_N039,synthetic_customer,35.614583333333336,139.74687500000002,9.0,6.0
C100_V05_S088_R01,C100_S088,100,5,88,0,DEP_438,depot_proxy,35.705833,139.665566,0.0,0.0
C100_V05_S088_R02,C100_S088,100,5,88,1,C100_S088_N005,synthetic_customer,35.72291666666667,139.415625,7.0,10.0
C100_V05_S088_R02,C100_S088,100,5,88,2,C100_S088_N067,synthetic_customer,35.75208333333333,139.378125,24.0,13.0
C100_V05_S088_R02,C100_S088,100,5,88,3,C100_S088_N002,synthetic_customer,35.702083333333334,139.36562500000002,10.0,5.0
C100_V05_S088_R02,C100_S088,100,5,88,4,C100_S088_N100,synthetic_customer,35.68541666666667,139.37187500000002,18.0,7.0
C100_V05_S088_R02,C100_S088,100,5,88,5,C100_S088_N030,synthetic_customer,35.65625000000001,139.30312500000002,15.0,11.0
C100_V05_S088_R02,C100_S088,100,5,88,6,C100_S088_N044,synthetic_customer,35.681250000000006,139.290625,8.0,15.0
C100_V05_S088_R02,C100_S088,100,5,88,7,C100_S088_N087,synthetic_customer,35.639583333333334,139.265625,13.0,11.0
C100_V05_S088_R02,C100_S088,100,5,88,8,C100_S088_N055,synthetic_customer,35.63125,139.321875,27.0,9.0
C100_V05_S088_R02,C100_S088,100,5,88,9,C100_S088_N040,synthetic_customer,35.747916666666676,139.30937500000002,25.0,9.0
C100_V05_S088_R02,C100_S088,100,5,88,10,C100_S088_N035,synthetic_customer,35.77291666666667,139.30937500000002,13.0,15.0
C100_V05_S088_R02,C100_S088,100,5,88,0,DEP_438,depot_proxy,35.705833,139.665566,0.0,0.0
C100_V05_S088_R03,C100_S088,100,5,88,1,C100_S088_N085,synthetic_customer,35.706250000000004,139.759375,10.0,7.0
C100_V05_S088_R03,C100_S088,100,5,88,2,C100_S088_N086,synthetic_customer,35.71041666666667,139.784375,30.0,14.0
C100_V05_S088_R03,C100_S088,100,5,88,3,C100_S088_N034,synthetic_customer,35.71458333333334,139.784375,12.0,8.0
C100_V05_S088_R03,C100_S088,100,5,88,4,C100_S088_N022,synthetic_customer,35.71875,139.784375,10.0,5.0
C100_V05_S088_R03,C100_S088,100,5,88,5,C100_S088_N090,synthetic_customer,35.71458333333334,139.80937500000002,20.0,7.0
C100_V05_S088_R03,C100_S088,100,5,88,6,C100_S088_N074,synthetic_customer,35.71458333333334,139.821875,20.0,9.0
C100_V05_S088_R03,C100_S088,100,5,88,7,C100_S088_N043,synthetic_customer,35.73541666666667,139.80937500000002,7.0,11.0
C100_V05_S088_R03,C100_S088,100,5,88,8,C100_S088_N068,synthetic_customer,35.73541666666667,139.834375,7.0,11.0
C100_V05_S088_R03,C100_S088,100,5,88,9,C100_S088_N014,synthetic_customer,35.743750000000006,139.84062500000002,15.0,8.0
C100_V05_S088_R03,C100_S088,100,5,88,10,C100_S088_N057,synthetic_customer,35.760416666666664,139.834375,19.0,14.0
C100_V05_S088_R03,C100_S088,100,5,88,11,C100_S088_N064,synthetic_customer,35.76875,139.846875,10.0,6.0
C100_V05_S088_R03,C100_S088,100,5,88,12,C100_S088_N033,synthetic_customer,35.78958333333333,139.84062500000002,26.0,12.0
C100_V05_S088_R03,C100_S088,100,5,88,13,C100_S088_N092,synthetic_customer,35.78958333333333,139.828125,9.0,10.0
C100_V05_S088_R03,C100_S088,100,5,88,14,C100_S088_N088,synthetic_customer,35.78125,139.815625,28.0,8.0
C100_V05_S088_R03,C100_S088,100,5,88,15,C100_S088_N083,synthetic_customer,35.75625,139.80312500000002,21.0,10.0
