file,reads,writes,imported_by,used_in_presentation,required_for_reproduction,decision
/Users/tstakuma/Desktop/github/research/future_design_analysis_methods/jp_font.py,/**/*.ipynb）の冒頭セルから次のように利用する; /fonts/DroidSansFallbackFull.ttf``; import matplotlib.py,,003_20260712_usage_map.csv; 010_20260712_code_data_dependency_map.csv; future_design_analysis_methods/exercises/ai/01_systems_thinking.ipynb; future_design_analysis_methods/exercises/ai/02_morphological_analysis.ipynb; future_design_analysis_methods/exercises/ai/03_delphi_method.ipynb; future_design_analysis_methods/exercises/ai/04_backcasting.ipynb; future_design_analysis_methods/exercises/ai/05_fmea.ipynb; future_design_analysis_methods/exercises/ai/06_futures_wheel.ipynb; future_design_analysis_methods/exercises/ai/07_simulation_modeling.ipynb; future_design_analysis_methods/exercises/ai/08_social_network_analysis.ipynb; future_design_analysis_methods/exercises/ai/09_systems_engineering.ipynb; future_design_analysis_methods/exercises/ai/10_trend_analysis.ipynb; future_design_analysis_methods/exercises/ai/11_scenario_planning.ipynb; future_design_analysis_methods/exercises/ai/12_cross_impact_analysis.ipynb; future_design_analysis_methods/exercises/ai/13_technology_assessment.ipynb; future_design_analysis_methods/exercises/ai/14_causal_layered_analysis.ipynb; future_design_analysis_methods/exercises/ai/15_life_cycle_assessment.ipynb; future_design_analysis_methods/exercises/quantum_computing/01_systems_thinking.ipynb; future_design_analysis_methods/exercises/quantum_computing/02_morphological_analysis.ipynb; future_design_analysis_methods/exercises/quantum_computing/03_delphi_method.ipynb; future_design_analysis_methods/exercises/quantum_computing/04_backcasting.ipynb; future_design_analysis_methods/exercises/quantum_computing/05_fmea.ipynb; future_design_analysis_methods/exercises/quantum_computing/06_futures_wheel.ipynb; future_design_analysis_methods/exercises/quantum_computing/07_simulation_modeling.ipynb; future_design_analysis_methods/exercises/quantum_computing/08_social_network_analysis.ipynb; future_design_analysis_methods/exercises/quantum_computing/09_systems_engineering.ipynb; future_design_analysis_methods/exercises/quantum_computing/10_trend_analysis.ipynb; future_design_analysis_methods/exercises/quantum_computing/11_scenario_planning.ipynb; future_design_analysis_methods/exercises/quantum_computing/12_cross_impact_analysis.ipynb; future_design_analysis_methods/exercises/quantum_computing/13_technology_assessment.ipynb; future_design_analysis_methods/exercises/quantum_computing/14_causal_layered_analysis.ipynb; future_design_analysis_methods/exercises/quantum_computing/15_life_cycle_assessment.ipynb,pending exact asset match,likely,retain_and_reorganize
/Users/tstakuma/Desktop/github/research/literature/pdf_derived/metadata/bench-2021-lubinski.json,literature/pdf_derived/pdfs/bench-2021-lubinski.pdf; /pdf_derived/text/bench-2021-lubinski.txt; /Author; /CreationDate; /Creator; /Keywords; /ModDate; /PTEX.Fullbanner; /Producer; /Subject; /Title; /Trapped; /False,literature/pdf_derived/pdfs/bench-2021-lubinski.pdf,003_20260712_usage_map.csv; literature/pdf_derived/extraction_report.csv,pending exact asset match,likely,retain_and_reorganize
/Users/tstakuma/Desktop/github/research/literature/pdf_derived/metadata/bench-2023-lubinski-optimization.json,literature/pdf_derived/pdfs/bench-2023-lubinski-optimization.pdf; /pdf_derived/text/bench-2023-lubinski-optimization.txt; /Author; /CreationDate; /Creator; /Keywords; /ModDate; /PTEX.Fullbanner; /Producer; /Subject; /Title; /Trapped; /False,literature/pdf_derived/pdfs/bench-2023-lubinski-optimization.pdf,003_20260712_usage_map.csv; literature/pdf_derived/extraction_report.csv,pending exact asset match,likely,retain_and_reorganize
/Users/tstakuma/Desktop/github/research/literature/pdf_derived/metadata/bench-2024-lubinski.json,literature/pdf_derived/pdfs/bench-2024-lubinski.pdf; /pdf_derived/text/bench-2024-lubinski.txt; /Author; /CreationDate; /Creator; /Keywords; /ModDate; /PTEX.Fullbanner; /Producer; /Subject; /Title; /Trapped; /False,literature/pdf_derived/pdfs/bench-2024-lubinski.pdf,003_20260712_usage_map.csv; literature/pdf_derived/extraction_report.csv,pending exact asset match,likely,retain_and_reorganize
/Users/tstakuma/Desktop/github/research/literature/pdf_derived/metadata/cvrp-2023-palackal.json,literature/pdf_derived/pdfs/cvrp-2023-palackal.pdf; /pdf_derived/text/cvrp-2023-palackal.txt; /Author; /CreationDate; /Creator; /Keywords; /ModDate; /PTEX.Fullbanner; /Producer; /Subject; /Title; /Trapped; /False,literature/pdf_derived/pdfs/cvrp-2023-palackal.pdf,003_20260712_usage_map.csv; literature/pdf_derived/extraction_report.csv,pending exact asset match,likely,retain_and_reorganize
/Users/tstakuma/Desktop/github/research/literature/pdf_derived/metadata/cvrp-2023-xie.json,literature/pdf_derived/pdfs/cvrp-2023-xie.pdf; /pdf_derived/text/cvrp-2023-xie.txt; /Author; /CreationDate; /Creator; /Keywords; /ModDate; /PTEX.Fullbanner; /Producer; /Subject; /Title; /Trapped; /False,literature/pdf_derived/pdfs/cvrp-2023-xie.pdf,003_20260712_usage_map.csv; literature/pdf_derived/extraction_report.csv,pending exact asset match,likely,retain_and_reorganize
/Users/tstakuma/Desktop/github/research/literature/pdf_derived/metadata/cvrp-2025-onah-utility.json,literature/pdf_derived/pdfs/cvrp-2025-onah-utility.pdf; /pdf_derived/text/cvrp-2025-onah-utility.txt; /Author; /Creator; /DOI; https://doi.org/10.48550/arXiv.2509.11469; /License; http://creativecommons.org/licenses/by/4.0/; /PTEX.Fullbanner; /Producer; /Title; /Trapped; /False; /arXivID; https://arxiv.org/abs/2509.11469v2,literature/pdf_derived/pdfs/cvrp-2025-onah-utility.pdf,003_20260712_usage_map.csv; literature/pdf_derived/extraction_report.csv,pending exact asset match,likely,retain_and_reorganize
/Users/tstakuma/Desktop/github/research/literature/pdf_derived/metadata/encoding-2022-glos.json,literature/pdf_derived/pdfs/encoding-2022-glos.pdf; /pdf_derived/text/encoding-2022-glos.txt; /Keywords; /Creator; /ModDate; /CreationDate; /Subject; /s41534-022-00546-y; /Producer; /Author; /Title,literature/pdf_derived/pdfs/encoding-2022-glos.pdf,003_20260712_usage_map.csv; literature/pdf_derived/extraction_report.csv,pending exact asset match,likely,retain_and_reorganize
/Users/tstakuma/Desktop/github/research/literature/pdf_derived/metadata/hvrp-2024-fitzek.json,literature/pdf_derived/pdfs/hvrp-2024-fitzek.pdf; /pdf_derived/text/hvrp-2024-fitzek.txt; /CrossMarkDomains[1; /Creator; /ModDate; /Trapped; /False; /CreationDate; /CrossmarkMajorVersionDate; /Producer; /doi; /s41598-024-76967-w; /CrossMarkDomains[2; /CrossmarkDomainExclusive,literature/pdf_derived/pdfs/hvrp-2024-fitzek.pdf,003_20260712_usage_map.csv; literature/pdf_derived/extraction_report.csv,pending exact asset match,likely,retain_and_reorganize
/Users/tstakuma/Desktop/github/research/literature/pdf_derived/metadata/logistics-2024-phillipson.json,literature/pdf_derived/pdfs/logistics-2024-phillipson.pdf; /pdf_derived/text/logistics-2024-phillipson.txt; /Author; /CreationDate; /Creator; /Keywords; /ModDate; /PTEX.Fullbanner; /Producer; /Subject; /Title; /Trapped; /False,literature/pdf_derived/pdfs/logistics-2024-phillipson.pdf,003_20260712_usage_map.csv; literature/pdf_derived/extraction_report.csv,pending exact asset match,likely,retain_and_reorganize
/Users/tstakuma/Desktop/github/research/literature/pdf_derived/metadata/nisq-2018-preskill.json,literature/pdf_derived/pdfs/nisq-2018-preskill.pdf; /pdf_derived/text/nisq-2018-preskill.txt; /Author; /CreationDate; /Creator; /06/14; http://quantum-journal.org; /Keywords; /ModDate; /PTEX.Fullbanner; /Producer; /Subject; /Title; /Trapped; /False,literature/pdf_derived/pdfs/nisq-2018-preskill.pdf,003_20260712_usage_map.csv; literature/pdf_derived/extraction_report.csv,pending exact asset match,likely,retain_and_reorganize
/Users/tstakuma/Desktop/github/research/literature/pdf_derived/metadata/qaoa-2014-farhi.json,literature/pdf_derived/pdfs/qaoa-2014-farhi.pdf; /pdf_derived/text/qaoa-2014-farhi.txt; /Producer; /CreationDate; /ModDate; /Creator; /Title; /Subject; /Author; /Keywords,literature/pdf_derived/pdfs/qaoa-2014-farhi.pdf,003_20260712_usage_map.csv; literature/pdf_derived/extraction_report.csv,pending exact asset match,likely,retain_and_reorganize
/Users/tstakuma/Desktop/github/research/literature/pdf_derived/metadata/resource-2022-beverland-practical-advantage.json,literature/pdf_derived/pdfs/resource-2022-beverland-practical-advantage.pdf; /pdf_derived/text/resource-2022-beverland-practical-advantage.txt; /Author; /CreationDate; /Creator; /Keywords; /ModDate; /PTEX.Fullbanner; /Producer; /Subject; /Title; /Trapped; /False,literature/pdf_derived/pdfs/resource-2022-beverland-practical-advantage.pdf,003_20260712_usage_map.csv; literature/pdf_derived/extraction_report.csv,pending exact asset match,likely,retain_and_reorganize
/Users/tstakuma/Desktop/github/research/literature/pdf_derived/metadata/utility-2023-herrmann.json,literature/pdf_derived/pdfs/utility-2023-herrmann.pdf; /pdf_derived/text/utility-2023-herrmann.txt; /Author; /CreationDate; /Creator; /Keywords; /ModDate; /PTEX.Fullbanner; /Producer; /Subject; /Title; /Trapped; /False,literature/pdf_derived/pdfs/utility-2023-herrmann.pdf,003_20260712_usage_map.csv; literature/pdf_derived/extraction_report.csv,pending exact asset match,likely,retain_and_reorganize
/Users/tstakuma/Desktop/github/research/literature/pdf_derived/metadata/vqa-2021-cerezo.json,literature/pdf_derived/pdfs/vqa-2021-cerezo.pdf; /pdf_derived/text/vqa-2021-cerezo.txt; /Author; /CreationDate; /Creator; /Keywords; /ModDate; /PTEX.Fullbanner; /Producer; /Subject; /Title; /Trapped; /False,literature/pdf_derived/pdfs/vqa-2021-cerezo.pdf,003_20260712_usage_map.csv; literature/pdf_derived/extraction_report.csv,pending exact asset match,likely,retain_and_reorganize
/Users/tstakuma/Desktop/github/research/literature/pdf_derived/metadata/vrp-2020-azad.json,literature/pdf_derived/pdfs/vrp-2020-azad.pdf; /pdf_derived/text/vrp-2020-azad.txt; /Producer; /CreationDate; /ModDate; /Creator; /Title; /Subject; /Author; /Keywords,literature/pdf_derived/pdfs/vrp-2020-azad.pdf,003_20260712_usage_map.csv; literature/pdf_derived/extraction_report.csv,pending exact asset match,likely,retain_and_reorganize
/Users/tstakuma/Desktop/github/research/literature/pdf_derived/metadata/vrp-2025-azfar-arxiv.json,literature/pdf_derived/pdfs/vrp-2025-azfar-arxiv.pdf; /pdf_derived/text/vrp-2025-azfar-arxiv.txt; /Author; /CreationDate; /Creator; /DOI; https://doi.org/10.48550/arXiv.2505.01614; /Keywords; /License; http://creativecommons.org/licenses/by/4.0/; /ModDate; /PTEX.Fullbanner; /Producer; /Subject; /Title; /Trapped; /False; /arXivID; https://arxiv.org/abs/2505.01614v3,literature/pdf_derived/pdfs/vrp-2025-azfar-arxiv.pdf,003_20260712_usage_map.csv; literature/pdf_derived/extraction_report.csv,pending exact asset match,likely,retain_and_reorganize
/Users/tstakuma/Desktop/github/research/literature/pdf_derived/metadata/vrptw-2023-leonidas.json,literature/pdf_derived/pdfs/vrptw-2023-leonidas.pdf; /pdf_derived/text/vrptw-2023-leonidas.txt; /Author; /CreationDate; /Creator; /Keywords; /ModDate; /PTEX.Fullbanner; /Producer; /Subject; /Title; /Trapped; /False,literature/pdf_derived/pdfs/vrptw-2023-leonidas.pdf,003_20260712_usage_map.csv; literature/pdf_derived/extraction_report.csv,pending exact asset match,likely,retain_and_reorganize
/Users/tstakuma/Desktop/github/research/notebooks/literature_to_figures_workflow.ipynb,circuit_resources.csv; literature/circuit_resources.csv; /12_circuit_resource_sources.md`\n; scripts/make_presentation_figure_1.py; scripts/make_presentation_figure_2_arl23.py; figures/figure_1_presentation_plot_data.csv; figures/figure_2_arl2_arl3_plot_data.csv; figure_1_presentation_plot_data.csv; figure_2_arl2_arl3_plot_data.csv; make_presentation_figure_1.py; make_presentation_figure_2_arl23.py; /CVRP個別インスタンスの実験値ではない。; npapers in circuit_resources.csv; /layer; /method`; /layer表記を可視化用にそろえた値であり、異なるdepth定義を完全に正規化したものではない。\n; /CVRPで実用的優位を持つことを示すものではない。; /12_circuit_resource_sources.md`; /evidence情報から本研究内で再分類する。; .venv/bin/python scripts/make_presentation_figure_1.py; /QRL3-likeのうち; /method\; /QRL3-likeの行に限定して; .venv/bin/python scripts/make_presentation_figure_2_arl23.py; /depth/encoding/backend等を抽出\n; /evidence; /QRL3-like行に限定してFigure; /x-python,circuit_resources.csv; literature/circuit_resources.csv; figures/figure_1_presentation_plot_data.csv; figures/figure_2_arl2_arl3_plot_data.csv; figure_1_presentation_plot_data.csv; figure_2_arl2_arl3_plot_data.csv; npapers in circuit_resources.csv; figures/figure_1_width_by_validation_stage_presentation.png; figures/figure_1_width_by_instance.png; figures/figure_2_width_depth_arl2_arl3_presentation.png,003_20260712_usage_map.csv; 010_20260712_code_data_dependency_map.csv,pending exact asset match,likely,retain_and_reorganize
/Users/tstakuma/Desktop/github/research/notebooks/tokyo_synthetic_evrp_constraint_gap_analysis.ipynb,/route-proxy/constraint-gap分析として研究境界を明示する。\n; /invalid; /markdown; /plain; /stderrを保存する。\n; /time-consuming; /package; /html; /style; /th; /tr; /thead; /td; /tbody; /table; /div; /Users/tstakuma/Desktop/github/research\n; /logs\; /stderr; /\; /vehicle; /evidence; /zero-byte/header-only/bad; /type/keyを区別できる。\n; /processed/estat_tokyo_mesh_population_cel; /processed/open_charge_map_tokyo_boundary_; /processed/evrp_constraint_gap_inputs/depo; /processed/evrp_constraint_gap_inputs/vehi; /processed/evrp_constraint_gap_inputs/quan; data/processed/estat_tokyo_mesh_population_cells.csv; data/processed/open_charge_map_tokyo_boundary_clipped_connections.csv; data/processed/evrp_constraint_gap_inputs/depot_candidates_public_proxy_snapshot.csv; data/processed/evrp_constraint_gap_inputs/vehicle_specs_public_source_snapshot.csv; data/processed/evrp_constraint_gap_inputs/quantum_vrp_evidence_registry.csv; /data/**`、`outputs/tables/csv/**`、analysis; /opt/anaconda3/lib/python3.11/site-packages/pandas/core/computation/expressions.py:22; /opt/anaconda3/lib/python3.11/site-packages/pandas/core/arrays/masked.py:56; outputs/validation/analysis_output_manifest.csv; scripts/run_tokyo_synthetic_evrp_analysis.py; outputs/data/scenario/open_data_preprocessing_status.csv; /vehicle、およびcharger; outputs/data/scenario/scenario_configurations.csv; /serviceはdiscrete-uniform; outputs/data/scenario/synthetic_customers.csv; outputs/data/scenario/monte_carlo_randomization_registry.csv; /road-adjusted/network; /route、proxy; /SOC最適化、道路上の実経路。\n; /SOC; outputs/data/route_proxy/route_proxy_results.csv; outputs/data/route_proxy/route_distance_summary.csv; /denominatorと未評価項目を分離する。\n; /durationは適格routeだけを分母にする。\n; /time; /detour; /detour_time_min; outputs/data/constraints/constraint_summary.csv; outputs/data/constraints/payload_diagnostics.csv; outputs/data/constraints/time_constraint_diagnostics.csv; /case-weighted; outputs/validation/statistical_validation.csv; outputs/data/constraints/sensitivity_summary.csv; /duration; /not; /p; outputs/data/charger_access/charger_condition_definitions.csv; outputs/data/charger_access/route_charger_access_results.csv; /performance; /qubit; /hardware; /simulation; /hardwa; /resource; /ambiguous; outputs/data/quantum_gap/quantum_vrp_evidence.csv; outputs/tables/csv/table_03_quantum_vrp_gap.csv; /SVGでのみ表示整形する。\n; /PNG/SVG; /slide; /SVG/source-data; outputs/tables/csv/table_01_scenario_design.csv; /tables/csv/table_02_constraint_unmet_v; /tables/csv/table_04_integrated_researc; /tables/csv/table_05_constraint_interpr; 0    outputs/tables/csv/table_01_scenario_design.csv; /tables/csv/table_02_constraint_unmet_v...\n; 2    outputs/tables/csv/table_03_quantum_vrp_gap.csv; /tables/csv/table_04_integrated_researc...\n; /tables/csv/table_05_constraint_interpr...\n; outputs/validation/render_output_manifest.csv; scripts/render_tokyo_synthetic_evrp_outputs.py; /tables/csv\; /figures/png\; outputs/tables/csv/table_04_integrated_research_summary.csv; /limitations; /proxy; outputs/tables/csv/table_05_constraint_interpretation_full.csv; outputs/data/scenario/assumptions_and_limitations.csv; /render; /size/mtime/CSV; /failure、current; /logs/analysis_csv_generation.stdout.log; /logs/analysis_csv_generation.stderr.log; /opt/anaconda3/lib/python3.11/site-packages/pa; /logs/csv_driven_rendering.stdout.log; /logs/csv_driven_rendering.stderr.log; /data\; /tables\; /figures\; /validation\; outputs/validation/final_output_manifest.csv; /tables/png\; /tables/svg\; /figures/svg\; /figures/source_data\; /**/*\; outputs/validation/research_integrity_checks.csv; outputs/validation/notebook_execution_status.csv; outputs/validation/final_validation_summary.csv; /x-python,data/processed/estat_tokyo_mesh_population_cells.csv; data/processed/open_charge_map_tokyo_boundary_clipped_connections.csv; data/processed/evrp_constraint_gap_inputs/depot_candidates_public_proxy_snapshot.csv; data/processed/evrp_constraint_gap_inputs/vehicle_specs_public_source_snapshot.csv; data/processed/evrp_constraint_gap_inputs/quantum_vrp_evidence_registry.csv; outputs/validation/analysis_output_manifest.csv; outputs/data/scenario/open_data_preprocessing_status.csv; outputs/data/scenario/scenario_configurations.csv; outputs/data/scenario/synthetic_customers.csv; outputs/data/scenario/monte_carlo_randomization_registry.csv; outputs/data/route_proxy/route_proxy_results.csv; outputs/data/route_proxy/route_distance_summary.csv; outputs/data/constraints/constraint_summary.csv; outputs/data/constraints/payload_diagnostics.csv; outputs/data/constraints/time_constraint_diagnostics.csv; outputs/validation/statistical_validation.csv; outputs/data/constraints/sensitivity_summary.csv; outputs/data/charger_access/charger_condition_definitions.csv; outputs/data/charger_access/route_charger_access_results.csv; outputs/data/quantum_gap/quantum_vrp_evidence.csv; outputs/tables/csv/table_03_quantum_vrp_gap.csv; outputs/tables/csv/table_01_scenario_design.csv; 0    outputs/tables/csv/table_01_scenario_design.csv; 2    outputs/tables/csv/table_03_quantum_vrp_gap.csv; outputs/validation/render_output_manifest.csv; outputs/tables/csv/table_04_integrated_research_summary.csv; outputs/tables/csv/table_05_constraint_interpretation_full.csv; outputs/data/scenario/assumptions_and_limitations.csv; outputs/validation/final_output_manifest.csv; outputs/validation/research_integrity_checks.csv; outputs/validation/notebook_execution_status.csv; outputs/validation/final_validation_summary.csv,003_20260712_usage_map.csv; 010_20260712_code_data_dependency_map.csv; CHANGELOG.md; README.md; data/processed/evrp_constraint_gap_inputs/README.md; outputs/figures/circuit_width/README_reported_circuit_width_figure.md; scripts/build_tokyo_synthetic_evrp_notebook.py,pending exact asset match,likely,retain_and_reorganize
/Users/tstakuma/Desktop/github/research/outputs/figures/circuit_width/make_reported_circuit_width_figure.py,/usr/bin/env; import matplotlib.py; reported_circuit_width_plot_data.csv; reported_circuit_width_source_audit.csv; /direct; /VQE; /bar/right-margin; //; /SVG,reported_circuit_width_plot_data.csv; reported_circuit_width_source_audit.csv,003_20260712_usage_map.csv; outputs/figures/circuit_width/README_reported_circuit_width_figure.md,pending exact asset match,likely,retain_and_reorganize
/Users/tstakuma/Desktop/github/research/outputs/presentation_revision/revised_preview/slide-01.layout.json,/v4; /b09gcd; /54zidony; /udg7adsj; /nyd0z610; /cvixczed; /5gbq1ory; /upwb2hwf; /nap4r65w; /c7u54zid; /presentation_revision/from_technical_success_to_unseen_impacts_slide_revision_plan.md; /1orytsvu,,,pending exact asset match,likely,retain_and_reorganize
/Users/tstakuma/Desktop/github/research/outputs/presentation_revision/revised_preview/slide-02.layout.json,/v4; /c80ps8; /2hwfyxob; /94fu18jq; /kjm1cfa9; /ra5gbq1o; /2p8nqxs7; /9gr2p8nq; /gvy90je9; /re1w7mp0; /2t83itgf; /sneloj2t; /l87ed8ba; /ahoza1gv; /32lszqtc; /szqtcj6t; /lkjm1cfa; /at47y1kr; /3ex0nuxc; /w3m94fu1; /loj2t83i; /p8nqxs72; /0nuxc3yl; /72x4nap4; /ih4byhgn; /pkzupwb2; /0z61032l; /7ed8bat4; /itgfmlkj; /pwb2hwfy; /0bi9s36h; /ulwval87,,,pending exact asset match,likely,retain_and_reorganize
/Users/tstakuma/Desktop/github/research/outputs/presentation_revision/revised_preview/slide-03.layout.json,/v4; /knxicu; /0fepkzup; /bulwval8; /i9s36hcr; /tovahoza; /032lszqt; /bi9s36hc; /ixczed8v; /tcj6tova; /0rqd4vmt; /p0bi9s36; /il0rqd4v; /b6xkf6dc; /32lszqtc; /ahoza1gv; /l87ed8ba; /sneloj2t; /3ex0nuxc,,,pending exact asset match,likely,retain_and_reorganize
/Users/tstakuma/Desktop/github/research/outputs/presentation_revision/revised_preview/slide-04.layout.json,/v4; /9oquck; /u54zidon; /5sneloj2; /cbulwval; /neloj2t8; /ytsvu9kn; /5kb6xkf6; /czed8v6p; /n29gr2p8; /yhgn29gr; /kb6xkf6d; /9w3m94fu; /25kb6xkf; /rqd4vmtw; /kzupwb2h; /9knih4by; /2t83itgf,,,pending exact asset match,likely,retain_and_reorganize
/Users/tstakuma/Desktop/github/research/outputs/presentation_revision/revised_preview/slide-05.layout.json,/v4; /dty8t0; /h0fepkzu; /a9w3m94f; /zupwb2hw; /png; /hcrmhk3q; /al87ed8b; /z61032ls; /oza1gvy9; /hk3q5o7q; /hgn29gr2; /direct\nencoding; /direct; /svu9knih; /za1gvy90; /ap4r65wj; /hoza1gvy; /s36hcrmh; figures/01_quantum_vrp_evidence/figure_1_presentation_plot_data.csv; /zidonyd0,figures/01_quantum_vrp_evidence/figure_1_presentation_plot_data.csv,003_20260712_usage_map.csv; 010_20260712_code_data_dependency_map.csv,pending exact asset match,likely,retain_and_reorganize
/Users/tstakuma/Desktop/github/research/outputs/presentation_revision/revised_preview/slide-06.layout.json,/v4; /ec4vd4; /kb6xkf6d; /rqd4vmtw; /25kb6xkf; /9knih4by; /kzupwb2h; /re1w7mp0; /2t83itgf; /9gr2p8nq; /gvy90je9; /yd0z6103; /rytsvu9k; /gfmlkjm1; /90je9cvi; /y1kre1w7; /rmhk3q5o; /g7adsji5; /9s36hcrm; /yxobm58z; /nih4byhg; /3m94fu18; /a5gbq1or; /lszqtcj6; /s72x4nap; /3ylc7u54; /adsji5sn; /h4byhgn2; /sji5snel; /za1gvy90; /ap4r65wj,,,pending exact asset match,likely,retain_and_reorganize
/Users/tstakuma/Desktop/github/research/outputs/presentation_revision/revised_preview/slide-07.layout.json,/v4; /vjvscd; /65wjudg7; /hwfyxobm; /obm58z25; /mlkjm1cf; /png; /6xkf6dcb; /hk3q5o7q; /oza1gvy9; /z61032ls; /al87ed8b; /k3q5o7qp; /donyd0z6; /2x4nap4r; /vixczed8; /kre1w7mp; /dcbulwva; /6psfil0r; /val87ed8; /knih4byh; /d8bat47y; /d4vmtwra; /oj2t83it; /vy90je9c; /6dcbulwv; /dsji5sne; /o7qpg3ex; /vmtwra5g; /61032lsz; /dg7adsji; /ovahoza1; /yxobm58z; outputs/stage_layer_table_d/qrl_wise_srl_score_summary.csv; /nih4byhg,outputs/stage_layer_table_d/qrl_wise_srl_score_summary.csv,003_20260712_usage_map.csv; 010_20260712_code_data_dependency_map.csv,pending exact asset match,likely,retain_and_reorganize
/Users/tstakuma/Desktop/github/research/outputs/presentation_revision/revised_preview/slide-08.layout.json,/v4; /qf8o51; /ulwval87; /1cfa9w3m; /crmhk3q5; /a1gvy90j; /png; /uxc3ylc7; /1kre1w7m; /c3ylc7u5; /jqh0fepk; /q5o7qpg3; /kzupwb2h; /9knih4by; /2t83itgf; /re1w7mp0; /kb6xkf6d; /9w3m94fu; /25kb6xkf; /rqd4vmtw; /kjm1cfa9; /94fu18jq; outputs/use_case_scenario/evrp_benchmark_requirement_table.csv; /d0z61032,outputs/use_case_scenario/evrp_benchmark_requirement_table.csv,003_20260712_usage_map.csv; 010_20260712_code_data_dependency_map.csv,pending exact asset match,likely,retain_and_reorganize
/Users/tstakuma/Desktop/github/research/outputs/presentation_revision/revised_preview/slide-09.layout.json,/v4; /57h45y; /8bat47y1; /jqh0fepk; /q5o7qpg3; /18jqh0fe; /8nqxs72x; /j2t83itg; /qh0fepkz; /1cfa9w3m; /\nstage; /crmhk3q5; /2t83itgf; /re1w7mp0; /kzupwb2h; /9knih4by; /25kb6xkf; /rqd4vmtw; /kb6xkf6d; /9w3m94fu; /2hwfyxob; /r2p8nqxs; /1w7mp0bi; /ji5snelo; /uxc3ylc7; /4vmtwra5; /tgfmlkjm; /mp0bi9s3; /bat47y1k; /47y1kre1; /tsvu9kni; /m1cfa9w3; figure_1_presentation_plot_data.csv; /bm58z25k; /4byhgn29; /twra5gbq; /5o7qpg3e; tokyo_evrp_scenario_design.csv; /g3ex0nux; /nih4byhg; /yxobm58z; /9cvixcze; monte_carlo_evrp_gap_summary_external.csv; /gr2p8nqx; /r65wjudg; /ylc7u54z; /90je9cvi; /gfmlkjm1; /a1gvy90j,figure_1_presentation_plot_data.csv; tokyo_evrp_scenario_design.csv; monte_carlo_evrp_gap_summary_external.csv; simulation_derived_charging_pathway_ja.png,003_20260712_usage_map.csv,pending exact asset match,likely,retain_and_reorganize
/Users/tstakuma/Desktop/github/research/outputs/presentation_revision/revised_preview/slide-10.layout.json,/v4; /2n87ny; /ylc7u54z; /9cvixcze; /gr2p8nqx; /nih4byhg; /yxobm58z; /5o7qpg3e; /g3ex0nux; /rmhk3q5o; /y1kre1w7; /kjm1cfa9; /94fu18jq; /2hwfyxob; /r2p8nqxs; /gvy90je9; /9gr2p8nq; /2p8nqxs7; /ra5gbq1o; /SRL; /kzupwb2h; /9knih4by; /d8v6psfi; /onyd0z61; /z25kb6xk; /6hcrmhk3; /dg7adsji; /ovahoza1; /vahoza1g; /6tovahoz; /dsji5sne; /o7qpg3ex; /g7adsji5; /9s36hcrm; /yd0z6103; /rytsvu9k; /gfmlkjm1; /90je9cvi; /r65wjudg; /bi9s36hc; /ixczed8v; /tovahoza; /032lszqt; /bulwval8; /i9s36hcr; /p0bi9s36; /0fepkzup; /byhgn29g; /idonyd0z; /wb2hwfyx; /lwval87e; /e9cvixcz; /3q5o7qpg; /w3m94fu1; /loj2t83i; /ex0nuxc3; /3itgfmlk; /szqtcj6t; /lkjm1cfa,,,pending exact asset match,likely,retain_and_reorganize
/Users/tstakuma/Desktop/github/research/outputs/presentation_revision/revised_preview/slide-11.layout.json,/v4; /gsyhgo; /18jqh0fe; /qh0fepkz; /j2t83itg; /8bat47y1; /1w7mp0bi; /q5o7qpg3; /jqh0fepk; /c3ylc7u5; /1kre1w7m; /5o7qpg3e; /g3ex0nux; /nih4byhg; /yxobm58z; /9cvixcze; /gr2p8nqx; /r65wjudg; /ylc7u54z; /90je9cvi; /gfmlkjm1; /gn29gr2p; /58z25kb6; /yhgn29gr; /n29gr2p8; /gbq1oryt; /5wjudg7a; /y90je9cv; /nuxc3ylc; /cbulwval; /5sneloj2; /vu9knih4; /29gr2p8n; /d0z61032; /kf6dcbul; /v6psfil0; /2lszqtcj; /d8bat47y; /knih4byh; /val87ed8; /6psfil0r; /2t83itgf; /re1w7mp0; /kzupwb2h; /9knih4by; /25kb6xkf; /rqd4vmtw; /kb6xkf6d; /9w3m94fu; /2hwfyxob; /r2p8nqxs; /1gvy90je; /8z25kb6x; /je9cvixc; /qtcj6tov; /xs72x4na; /87ed8bat; /fmlkjm1c; /q1orytsv; /x4nap4r6; outputs/use_case_scenario/tokyo_evrp_scenario_design.csv; /8jqh0fep,outputs/use_case_scenario/tokyo_evrp_scenario_design.csv,003_20260712_usage_map.csv,pending exact asset match,likely,retain_and_reorganize
