file,referenced_by,references_to,used_in_latest_presentation,used_in_current_analysis,required_for_reproduction,classification
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/email/charset.data.json,,/opt/anaconda3/lib/python3.11/site-packages/mypy/typeshed/stdlib/email/charset.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/email/charset.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/mypy/typeshed/stdlib/email/charset.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/email/contentmanager.data.json,,/opt/anaconda3/lib/python3.11/site-packages/mypy/typeshed/stdlib/email/contentmanager.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/email/contentmanager.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/mypy/typeshed/stdlib/email/contentmanager.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/email/errors.data.json,,/opt/anaconda3/lib/python3.11/site-packages/mypy/typeshed/stdlib/email/errors.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/email/errors.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/mypy/typeshed/stdlib/email/errors.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/email/header.data.json,,/opt/anaconda3/lib/python3.11/site-packages/mypy/typeshed/stdlib/email/header.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/email/header.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/mypy/typeshed/stdlib/email/header.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/email/message.data.json,,/opt/anaconda3/lib/python3.11/site-packages/mypy/typeshed/stdlib/email/message.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/email/message.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/mypy/typeshed/stdlib/email/message.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/email/policy.data.json,,/opt/anaconda3/lib/python3.11/site-packages/mypy/typeshed/stdlib/email/policy.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/email/policy.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/mypy/typeshed/stdlib/email/policy.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/enum.data.json,,enum.pickle; /opt/anaconda3/lib/python3.11/site-packages/mypy/typeshed/stdlib/enum.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/enum.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/mypy/typeshed/stdlib/enum.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/errno.data.json,,/opt/anaconda3/lib/python3.11/site-packages/mypy/typeshed/stdlib/errno.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/errno.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/mypy/typeshed/stdlib/errno.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/fnmatch.data.json,,/opt/anaconda3/lib/python3.11/site-packages/mypy/typeshed/stdlib/fnmatch.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/fnmatch.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/mypy/typeshed/stdlib/fnmatch.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/fractions.data.json,,/opt/anaconda3/lib/python3.11/site-packages/mypy/typeshed/stdlib/fractions.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/fractions.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/mypy/typeshed/stdlib/fractions.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/functools.data.json,,/opt/anaconda3/lib/python3.11/site-packages/mypy/typeshed/stdlib/functools.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/functools.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/mypy/typeshed/stdlib/functools.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/genericpath.data.json,,/opt/anaconda3/lib/python3.11/site-packages/mypy/typeshed/stdlib/genericpath.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/genericpath.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/mypy/typeshed/stdlib/genericpath.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/gettext.data.json,,/opt/anaconda3/lib/python3.11/site-packages/mypy/typeshed/stdlib/gettext.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/gettext.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/mypy/typeshed/stdlib/gettext.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/hashlib.data.json,,/opt/anaconda3/lib/python3.11/site-packages/mypy/typeshed/stdlib/hashlib.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/hashlib.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/mypy/typeshed/stdlib/hashlib.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/html/__init__.data.json,,/opt/anaconda3/lib/python3.11/site-packages/mypy/typeshed/stdlib/html/__init__.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/html/__init__.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/mypy/typeshed/stdlib/html/__init__.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/html/entities.data.json,,/opt/anaconda3/lib/python3.11/site-packages/mypy/typeshed/stdlib/html/entities.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/html/entities.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/mypy/typeshed/stdlib/html/entities.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/importlib/__init__.data.json,,/opt/anaconda3/lib/python3.11/site-packages/mypy/typeshed/stdlib/importlib/__init__.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/importlib/__init__.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/mypy/typeshed/stdlib/importlib/__init__.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/importlib/abc.data.json,,/opt/anaconda3/lib/python3.11/site-packages/mypy/typeshed/stdlib/importlib/abc.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/importlib/abc.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/mypy/typeshed/stdlib/importlib/abc.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/importlib/machinery.data.json,,/opt/anaconda3/lib/python3.11/site-packages/mypy/typeshed/stdlib/importlib/machinery.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/importlib/machinery.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/mypy/typeshed/stdlib/importlib/machinery.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/importlib/metadata/__init__.data.json,,/opt/anaconda3/lib/python3.11/site-packages/mypy/typeshed/stdlib/importlib/metadata/__init__.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/importlib/metadata/__init__.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/mypy/typeshed/stdlib/importlib/metadata/__init__.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/importlib/metadata/_meta.data.json,,importlib.metadata._meta.PackageMetadata.json; /opt/anaconda3/lib/python3.11/site-packages/mypy/typeshed/stdlib/importlib/metadata/_meta.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/importlib/metadata/_meta.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/mypy/typeshed/stdlib/importlib/metadata/_meta.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/importlib/readers.data.json,,/opt/anaconda3/lib/python3.11/site-packages/mypy/typeshed/stdlib/importlib/readers.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/importlib/readers.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/mypy/typeshed/stdlib/importlib/readers.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/importlib/resources/__init__.data.json,,/opt/anaconda3/lib/python3.11/site-packages/mypy/typeshed/stdlib/importlib/resources/__init__.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/importlib/resources/__init__.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/mypy/typeshed/stdlib/importlib/resources/__init__.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/importlib/resources/abc.data.json,,/opt/anaconda3/lib/python3.11/site-packages/mypy/typeshed/stdlib/importlib/resources/abc.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/importlib/resources/abc.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/mypy/typeshed/stdlib/importlib/resources/abc.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/importlib/util.data.json,,/opt/anaconda3/lib/python3.11/site-packages/mypy/typeshed/stdlib/importlib/util.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/importlib/util.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/mypy/typeshed/stdlib/importlib/util.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/inspect.data.json,,/opt/anaconda3/lib/python3.11/site-packages/mypy/typeshed/stdlib/inspect.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/inspect.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/mypy/typeshed/stdlib/inspect.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/io.data.json,,/opt/anaconda3/lib/python3.11/site-packages/mypy/typeshed/stdlib/io.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/io.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/mypy/typeshed/stdlib/io.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/itertools.data.json,,/opt/anaconda3/lib/python3.11/site-packages/mypy/typeshed/stdlib/itertools.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/itertools.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/mypy/typeshed/stdlib/itertools.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/jinja2/__init__.data.json,,/opt/anaconda3/lib/python3.11/site-packages/jinja2/__init__.py,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/jinja2/__init__.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/jinja2/__init__.py,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/jinja2/_identifier.data.json,,/opt/anaconda3/lib/python3.11/site-packages/jinja2/_identifier.py,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/jinja2/_identifier.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/jinja2/_identifier.py,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/jinja2/async_utils.data.json,,/opt/anaconda3/lib/python3.11/site-packages/jinja2/async_utils.py,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/jinja2/async_utils.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/jinja2/async_utils.py,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/jinja2/bccache.data.json,,/opt/anaconda3/lib/python3.11/site-packages/jinja2/bccache.py,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/jinja2/bccache.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/jinja2/bccache.py,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/jinja2/compiler.data.json,,/opt/anaconda3/lib/python3.11/site-packages/jinja2/compiler.py,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/jinja2/compiler.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/jinja2/compiler.py,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/jinja2/debug.data.json,,/opt/anaconda3/lib/python3.11/site-packages/jinja2/debug.py,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/jinja2/debug.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/jinja2/debug.py,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/jinja2/defaults.data.json,,/opt/anaconda3/lib/python3.11/site-packages/jinja2/defaults.py,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/jinja2/defaults.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/jinja2/defaults.py,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/jinja2/environment.data.json,,/opt/anaconda3/lib/python3.11/site-packages/jinja2/environment.py,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/jinja2/environment.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/jinja2/environment.py,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/jinja2/exceptions.data.json,,/opt/anaconda3/lib/python3.11/site-packages/jinja2/exceptions.py,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/jinja2/exceptions.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/jinja2/exceptions.py,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/jinja2/ext.data.json,,/opt/anaconda3/lib/python3.11/site-packages/jinja2/ext.py,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/jinja2/ext.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/jinja2/ext.py,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/jinja2/filters.data.json,,/opt/anaconda3/lib/python3.11/site-packages/jinja2/filters.py,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/jinja2/filters.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/jinja2/filters.py,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/jinja2/idtracking.data.json,,/opt/anaconda3/lib/python3.11/site-packages/jinja2/idtracking.py,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/jinja2/idtracking.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/jinja2/idtracking.py,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/jinja2/lexer.data.json,,/opt/anaconda3/lib/python3.11/site-packages/jinja2/lexer.py,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/jinja2/lexer.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/jinja2/lexer.py,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/jinja2/loaders.data.json,,/opt/anaconda3/lib/python3.11/site-packages/jinja2/loaders.py,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/jinja2/loaders.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/jinja2/loaders.py,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/jinja2/nodes.data.json,,/opt/anaconda3/lib/python3.11/site-packages/jinja2/nodes.py,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/jinja2/nodes.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/jinja2/nodes.py,pending_asset_match,unknown,likely,generated_unused
