base_route_proxy_id,customer_configuration_id,customer_count,vehicle_count,seed,route_index,depot_candidate_id,eligible_depot_candidate_count,selected_depot_count,customer_count_on_route,haversine_distance_km,road_adjusted_distance_km,network_distance_km,route_proxy_distance_km,route_total_demand_kg,service_time_total_min,route_generation_method,route_proxy_limitation
C025_V01_S001_R01,C025_S001,25,1,1,1,DEP_022,440,1,25,143.96244234921434,179.95305293651793,,179.95305293651793,464.0,254.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V03_S010_R03,C100_S010,100,3,10,3,DEP_022,440,1,35,121.640345269499,152.05043158687374,,152.05043158687374,640.0,348.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S010_R01,C100_S010,100,5,10,1,DEP_022,440,1,24,82.56302931138748,103.20378663923435,,103.20378663923435,360.0,213.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S010_R02,C100_S010,100,5,10,2,DEP_022,440,1,13,94.14862094884703,117.68577618605877,,117.68577618605877,245.0,134.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S010_R03,C100_S010,100,5,10,3,DEP_022,440,1,21,100.9048944622186,126.13111807777327,,126.13111807777327,348.0,196.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S010_R04,C100_S010,100,5,10,4,DEP_022,440,1,25,66.19777571773335,82.74721964716669,,82.74721964716669,462.0,257.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S010_R05,C100_S010,100,5,10,5,DEP_022,440,1,17,64.08314321915066,80.10392902393832,,80.10392902393832,314.0,179.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V01_S011_R01,C100_S011,100,1,11,1,DEP_438,440,1,100,361.6838772726935,452.1048465908669,,452.1048465908669,1842.0,1036.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V03_S011_R01,C100_S011,100,3,11,1,DEP_438,440,1,36,120.34247033106216,150.4280879138277,,150.4280879138277,701.0,373.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V03_S011_R02,C100_S011,100,3,11,2,DEP_438,440,1,34,94.74026998641591,118.42533748301989,,118.42533748301989,615.0,362.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V03_S011_R03,C100_S011,100,3,11,3,DEP_438,440,1,30,178.17966535605024,222.7245816950628,,222.7245816950628,526.0,301.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S011_R01,C100_S011,100,5,11,1,DEP_438,440,1,23,86.29354365529859,107.86692956912324,,107.86692956912324,416.0,233.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S011_R02,C100_S011,100,5,11,2,DEP_438,440,1,32,94.04434716044393,117.55543395055491,,117.55543395055491,576.0,340.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S011_R03,C100_S011,100,5,11,3,DEP_438,440,1,22,107.24472755479914,134.05590944349893,,134.05590944349893,408.0,213.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S011_R04,C100_S011,100,5,11,4,DEP_438,440,1,16,63.490098213733205,79.3626227671665,,79.3626227671665,334.0,172.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S011_R05,C100_S011,100,5,11,5,DEP_438,440,1,7,97.59234922478358,121.99043653097947,,121.99043653097947,108.0,78.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V01_S012_R01,C100_S012,100,1,12,1,DEP_438,440,1,100,323.57330019463444,404.46662524329304,,404.46662524329304,1763.0,1032.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V03_S012_R01,C100_S012,100,3,12,1,DEP_438,440,1,30,158.34710782514378,197.93388478142973,,197.93388478142973,489.0,306.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V03_S012_R02,C100_S012,100,3,12,2,DEP_438,440,1,28,82.33636291264405,102.92045364080506,,102.92045364080506,508.0,272.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V03_S012_R03,C100_S012,100,3,12,3,DEP_438,440,1,42,115.12756856123445,143.90946070154308,,143.90946070154308,766.0,454.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S012_R01,C100_S012,100,5,12,1,DEP_438,440,1,27,80.32244454483886,100.40305568104857,,100.40305568104857,483.0,262.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S012_R02,C100_S012,100,5,12,2,DEP_438,440,1,25,114.30573397930571,142.88216747413213,,142.88216747413213,417.0,258.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S012_R03,C100_S012,100,5,12,3,DEP_438,440,1,32,81.9202728287105,102.40034103588812,,102.40034103588812,568.0,333.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S012_R04,C100_S012,100,5,12,4,DEP_438,440,1,7,100.09387342075587,125.11734177594484,,125.11734177594484,116.0,75.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S012_R05,C100_S012,100,5,12,5,DEP_438,440,1,9,46.892749828649535,58.61593728581192,,58.61593728581192,179.0,104.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V01_S013_R01,C100_S013,100,1,13,1,DEP_438,440,1,100,351.2652246078925,439.0815307598656,,439.0815307598656,1865.0,1020.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V03_S013_R01,C100_S013,100,3,13,1,DEP_438,440,1,28,151.12831354302352,188.9103919287794,,188.9103919287794,513.0,279.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V03_S013_R02,C100_S013,100,3,13,2,DEP_438,440,1,27,93.92001093273714,117.40001366592142,,117.40001366592142,485.0,273.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V03_S013_R03,C100_S013,100,3,13,3,DEP_438,440,1,45,122.73956127517313,153.4244515939664,,153.4244515939664,867.0,468.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S013_R01,C100_S013,100,5,13,1,DEP_438,440,1,26,91.04530063489722,113.80662579362152,,113.80662579362152,466.0,265.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S013_R02,C100_S013,100,5,13,2,DEP_438,440,1,20,124.2257322984819,155.28216537310237,,155.28216537310237,337.0,201.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S013_R03,C100_S013,100,5,13,3,DEP_438,440,1,26,70.38865921456049,87.98582401820062,,87.98582401820062,501.0,276.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S013_R04,C100_S013,100,5,13,4,DEP_438,440,1,11,100.71351675951166,125.89189594938958,,125.89189594938958,218.0,104.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S013_R05,C100_S013,100,5,13,5,DEP_438,440,1,17,58.77312885871041,73.466411073388,,73.466411073388,343.0,174.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V01_S014_R01,C100_S014,100,1,14,1,DEP_438,440,1,100,361.1045021516083,451.3806276895104,,451.3806276895104,1579.0,979.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V03_S014_R01,C100_S014,100,3,14,1,DEP_438,440,1,20,144.18934618333003,180.23668272916254,,180.23668272916254,299.0,199.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V03_S014_R02,C100_S014,100,3,14,2,DEP_438,440,1,39,115.78130351342233,144.72662939177792,,144.72662939177792,637.0,334.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V03_S014_R03,C100_S014,100,3,14,3,DEP_438,440,1,41,108.90305637606733,136.12882047008415,,136.12882047008415,643.0,446.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S014_R01,C100_S014,100,5,14,1,DEP_438,440,1,32,95.82042564759104,119.7755320594888,,119.7755320594888,539.0,289.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S014_R02,C100_S014,100,5,14,2,DEP_438,440,1,24,102.27008411260815,127.83760514076019,,127.83760514076019,337.0,243.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S014_R03,C100_S014,100,5,14,3,DEP_438,440,1,21,71.53654600372116,89.42068250465144,,89.42068250465144,369.0,218.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S014_R04,C100_S014,100,5,14,4,DEP_438,440,1,9,100.53301147591367,125.66626434489208,,125.66626434489208,137.0,94.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S014_R05,C100_S014,100,5,14,5,DEP_438,440,1,14,46.764748817203476,58.45593602150434,,58.45593602150434,197.0,135.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V01_S015_R01,C100_S015,100,1,15,1,DEP_438,440,1,100,319.3545529167144,399.193191145893,,399.193191145893,1666.0,974.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V03_S015_R01,C100_S015,100,3,15,1,DEP_438,440,1,30,102.12789018180129,127.6598627272516,,127.6598627272516,509.0,317.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V03_S015_R02,C100_S015,100,3,15,2,DEP_438,440,1,28,153.4151613565399,191.76895169567487,,191.76895169567487,525.0,260.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V03_S015_R03,C100_S015,100,3,15,3,DEP_438,440,1,42,119.02282663362897,148.7785332920362,,148.7785332920362,632.0,397.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S015_R01,C100_S015,100,5,15,1,DEP_438,440,1,27,93.86801316179152,117.3350164522394,,117.3350164522394,428.0,290.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S015_R02,C100_S015,100,5,15,2,DEP_438,440,1,19,99.94594483695602,124.93243104619502,,124.93243104619502,344.0,148.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S015_R03,C100_S015,100,5,15,3,DEP_438,440,1,20,57.094397400837394,71.36799675104675,,71.36799675104675,296.0,184.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S015_R04,C100_S015,100,5,15,4,DEP_438,440,1,25,64.74747026023815,80.93433782529769,,80.93433782529769,417.0,240.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S015_R05,C100_S015,100,5,15,5,DEP_438,440,1,9,91.86546372548074,114.83182965685091,,114.83182965685091,181.0,112.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V01_S016_R01,C100_S016,100,1,16,1,DEP_438,440,1,100,341.2652130798452,426.58151634980646,,426.58151634980646,1675.0,972.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V03_S016_R01,C100_S016,100,3,16,1,DEP_438,440,1,45,124.04856460798082,155.06070575997603,,155.06070575997603,715.0,454.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V03_S016_R02,C100_S016,100,3,16,2,DEP_438,440,1,24,114.91616701936977,143.64520877421222,,143.64520877421222,417.0,218.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V03_S016_R03,C100_S016,100,3,16,3,DEP_438,440,1,31,103.8864243019432,129.858030377429,,129.858030377429,543.0,300.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S016_R01,C100_S016,100,5,16,1,DEP_438,440,1,15,91.84969154130958,114.81211442663698,,114.81211442663698,257.0,128.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S016_R02,C100_S016,100,5,16,2,DEP_438,440,1,20,75.19319620497645,93.99149525622056,,93.99149525622056,349.0,202.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S016_R03,C100_S016,100,5,16,3,DEP_438,440,1,22,67.07525142387617,83.84406427984521,,83.84406427984521,319.0,209.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S016_R04,C100_S016,100,5,16,4,DEP_438,440,1,24,70.07398126745228,87.59247658431535,,87.59247658431535,387.0,249.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S016_R05,C100_S016,100,5,16,5,DEP_438,440,1,19,81.4116254414942,101.76453180186775,,101.76453180186775,363.0,184.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V01_S017_R01,C100_S017,100,1,17,1,DEP_022,440,1,100,372.2860474947119,465.3575593683899,,465.3575593683899,1688.0,1039.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V03_S017_R01,C100_S017,100,3,17,1,DEP_022,440,1,50,128.97826571736036,161.22283214670045,,161.22283214670045,828.0,530.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V03_S017_R02,C100_S017,100,3,17,2,DEP_022,440,1,27,173.95744787485847,217.44680984357308,,217.44680984357308,451.0,272.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V03_S017_R03,C100_S017,100,3,17,3,DEP_022,440,1,23,103.55646995693402,129.44558744616754,,129.44558744616754,409.0,237.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S017_R01,C100_S017,100,5,17,1,DEP_022,440,1,23,103.55646995693402,129.44558744616754,,129.44558744616754,409.0,237.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S017_R02,C100_S017,100,5,17,2,DEP_022,440,1,23,100.38233144030147,125.47791430037684,,125.47791430037684,386.0,250.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S017_R03,C100_S017,100,5,17,3,DEP_022,440,1,22,60.93273673226592,76.1659209153324,,76.1659209153324,330.0,239.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S017_R04,C100_S017,100,5,17,4,DEP_022,440,1,23,69.85959637331845,87.32449546664807,,87.32449546664807,420.0,240.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S017_R05,C100_S017,100,5,17,5,DEP_022,440,1,9,104.38941329467275,130.48676661834094,,130.48676661834094,143.0,73.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V01_S018_R01,C100_S018,100,1,18,1,DEP_438,440,1,100,338.97501782169223,423.7187722771153,,423.7187722771153,1743.0,992.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V03_S018_R01,C100_S018,100,3,18,1,DEP_438,440,1,39,117.6109514768184,147.013689346023,,147.013689346023,689.0,403.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V03_S018_R02,C100_S018,100,3,18,2,DEP_438,440,1,21,151.56844659725695,189.4605582465712,,189.4605582465712,376.0,220.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V03_S018_R03,C100_S018,100,3,18,3,DEP_438,440,1,40,128.72380737579124,160.90475921973905,,160.90475921973905,678.0,369.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S018_R01,C100_S018,100,5,18,1,DEP_438,440,1,22,56.49053733564452,70.61317166955564,,70.61317166955564,371.0,214.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S018_R02,C100_S018,100,5,18,2,DEP_438,440,1,10,99.89143976078162,124.86429970097703,,124.86429970097703,166.0,107.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S018_R03,C100_S018,100,5,18,3,DEP_438,440,1,24,82.49801492668598,103.12251865835748,,103.12251865835748,418.0,248.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S018_R04,C100_S018,100,5,18,4,DEP_438,440,1,25,67.08157405842697,83.8519675730337,,83.8519675730337,434.0,222.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S018_R05,C100_S018,100,5,18,5,DEP_438,440,1,19,98.31145473325246,122.88931841656557,,122.88931841656557,354.0,201.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V01_S019_R01,C100_S019,100,1,19,1,DEP_022,440,1,100,324.65013960880884,405.81267451101104,,405.81267451101104,1793.0,1049.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V03_S019_R01,C100_S019,100,3,19,1,DEP_022,440,1,27,98.1505366829317,122.68817085366463,,122.68817085366463,497.0,267.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V03_S019_R02,C100_S019,100,3,19,2,DEP_022,440,1,35,146.85591898388768,183.5698987298596,,183.5698987298596,610.0,399.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V03_S019_R03,C100_S019,100,3,19,3,DEP_022,440,1,38,107.42537688458916,134.28172110573644,,134.28172110573644,686.0,383.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S019_R01,C100_S019,100,5,19,1,DEP_022,440,1,10,94.42984907851269,118.03731134814086,,118.03731134814086,178.0,121.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S019_R02,C100_S019,100,5,19,2,DEP_022,440,1,18,61.16202658318989,76.45253322898736,,76.45253322898736,294.0,189.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S019_R03,C100_S019,100,5,19,3,DEP_022,440,1,20,62.89585331112828,78.61981663891035,,78.61981663891035,392.0,194.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S019_R04,C100_S019,100,5,19,4,DEP_022,440,1,25,94.65166663306331,118.31458329132914,,118.31458329132914,432.0,278.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S019_R05,C100_S019,100,5,19,5,DEP_022,440,1,27,98.1505366829317,122.68817085366463,,122.68817085366463,497.0,267.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V01_S020_R01,C100_S020,100,1,20,1,DEP_438,440,1,100,365.43046898449336,456.7880862306167,,456.7880862306167,1760.0,1043.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V03_S020_R01,C100_S020,100,3,20,1,DEP_438,440,1,36,105.73807766058472,132.1725970757309,,132.1725970757309,622.0,351.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V03_S020_R02,C100_S020,100,3,20,2,DEP_438,440,1,17,185.31800665399498,231.64750831749373,,231.64750831749373,241.0,182.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V03_S020_R03,C100_S020,100,3,20,3,DEP_438,440,1,47,132.0396734029396,165.0495917536745,,165.0495917536745,897.0,510.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S020_R01,C100_S020,100,5,20,1,DEP_438,440,1,14,76.57497709651221,95.71872137064027,,95.71872137064027,234.0,140.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S020_R02,C100_S020,100,5,20,2,DEP_438,440,1,35,103.02896049628485,128.78620062035606,,128.78620062035606,595.0,340.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S020_R03,C100_S020,100,5,20,3,DEP_438,440,1,30,68.41344870096906,85.51681087621132,,85.51681087621132,591.0,337.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S020_R04,C100_S020,100,5,20,4,DEP_438,440,1,10,41.64507139132263,52.05633923915329,,52.05633923915329,180.0,108.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S020_R05,C100_S020,100,5,20,5,DEP_438,440,1,11,138.31406709195727,172.89258386494657,,172.89258386494657,160.0,118.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V01_S021_R01,C100_S021,100,1,21,1,DEP_022,440,1,100,360.92198761861926,451.1524845232741,,451.1524845232741,1759.0,1016.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V03_S021_R01,C100_S021,100,3,21,1,DEP_022,440,1,54,138.4880136408994,173.11001705112426,,173.11001705112426,996.0,547.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V03_S021_R02,C100_S021,100,3,21,2,DEP_022,440,1,23,112.23325645712761,140.29157057140952,,140.29157057140952,377.0,258.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V03_S021_R03,C100_S021,100,3,21,3,DEP_022,440,1,23,145.52817614285115,181.91022017856395,,181.91022017856395,386.0,211.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S021_R01,C100_S021,100,5,21,1,DEP_022,440,1,19,123.38127603223305,154.2265950402913,,154.2265950402913,324.0,162.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S021_R02,C100_S021,100,5,21,2,DEP_022,440,1,17,66.45170976049188,83.06463720061485,,83.06463720061485,310.0,169.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S021_R03,C100_S021,100,5,21,3,DEP_022,440,1,21,65.73548166316584,82.1693520789573,,82.1693520789573,385.0,230.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S021_R04,C100_S021,100,5,21,4,DEP_022,440,1,18,87.25903006043518,109.07378757554397,,109.07378757554397,294.0,196.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S021_R05,C100_S021,100,5,21,5,DEP_022,440,1,25,62.966533586316274,78.70816698289534,,78.70816698289534,446.0,259.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V01_S022_R01,C100_S022,100,1,22,1,DEP_438,440,1,100,360.3800805306945,450.47510066336815,,450.47510066336815,1935.0,980.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V03_S022_R01,C100_S022,100,3,22,1,DEP_438,440,1,42,131.72069231267065,164.6508653908383,,164.6508653908383,783.0,405.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
