name,file,schema,data_type,semantic_meaning,unit,provenance,cardinality,non_null_distinct,null_count,null_rate,uniqueness,current_use
mapped_edge_id,reproducibility/outputs/traffic_simulation/demand/evrp_r11_charging/20260909_r11_ota_primary_station/station_catalog.csv,station_id;station_name;address;latitude;longitude;operator;source_urls;retrieval_date;operational_status;public_access;connector_type;rated_power_kw;ports;usage_hours;max_session_duration_min;source_classification;coordinate_classification;coordinate_source_url;coordinate_source_hash;mapped_edge_id;edge_offset_m;mapping_distance_m;network_hash;delivery_class_access;depot_reachability;fixture_customer_reachability;ecanters_compatibility;adopted;limitation,CSV UTF-8 text; logical=string,routing endpoint mapped directed edge; fixture-scoped,identifier,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,1,1,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
edge_offset_m,reproducibility/outputs/traffic_simulation/demand/evrp_r11_charging/20260909_r11_ota_primary_station/station_catalog.csv,station_id;station_name;address;latitude;longitude;operator;source_urls;retrieval_date;operational_status;public_access;connector_type;rated_power_kw;ports;usage_hours;max_session_duration_min;source_classification;coordinate_classification;coordinate_source_url;coordinate_source_hash;mapped_edge_id;edge_offset_m;mapping_distance_m;network_hash;delivery_class_access;depot_reachability;fixture_customer_reachability;ecanters_compatibility;adopted;limitation,CSV UTF-8 text; logical=float,endpoint distance along mapped directed edge; fixture-scoped,m,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,1,1,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
mapping_distance_m,reproducibility/outputs/traffic_simulation/demand/evrp_r11_charging/20260909_r11_ota_primary_station/station_catalog.csv,station_id;station_name;address;latitude;longitude;operator;source_urls;retrieval_date;operational_status;public_access;connector_type;rated_power_kw;ports;usage_hours;max_session_duration_min;source_classification;coordinate_classification;coordinate_source_url;coordinate_source_hash;mapped_edge_id;edge_offset_m;mapping_distance_m;network_hash;delivery_class_access;depot_reachability;fixture_customer_reachability;ecanters_compatibility;adopted;limitation,CSV UTF-8 text; logical=float,legacy endpoint projection/mapping distance; method manifest-scoped,m,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,1,1,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
network_hash,reproducibility/outputs/traffic_simulation/demand/evrp_r11_charging/20260909_r11_ota_primary_station/station_catalog.csv,station_id;station_name;address;latitude;longitude;operator;source_urls;retrieval_date;operational_status;public_access;connector_type;rated_power_kw;ports;usage_hours;max_session_duration_min;source_classification;coordinate_classification;coordinate_source_url;coordinate_source_hash;mapped_edge_id;edge_offset_m;mapping_distance_m;network_hash;delivery_class_access;depot_reachability;fixture_customer_reachability;ecanters_compatibility;adopted;limitation,CSV UTF-8 text; logical=string,source metadata / reference / state; retain verbatim,metadata,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,1,1,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
delivery_class_access,reproducibility/outputs/traffic_simulation/demand/evrp_r11_charging/20260909_r11_ota_primary_station/station_catalog.csv,station_id;station_name;address;latitude;longitude;operator;source_urls;retrieval_date;operational_status;public_access;connector_type;rated_power_kw;ports;usage_hours;max_session_duration_min;source_classification;coordinate_classification;coordinate_source_url;coordinate_source_hash;mapped_edge_id;edge_offset_m;mapping_distance_m;network_hash;delivery_class_access;depot_reachability;fixture_customer_reachability;ecanters_compatibility;adopted;limitation,CSV UTF-8 text; logical=boolean,source column delivery_class_access; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,1,1,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
depot_reachability,reproducibility/outputs/traffic_simulation/demand/evrp_r11_charging/20260909_r11_ota_primary_station/station_catalog.csv,station_id;station_name;address;latitude;longitude;operator;source_urls;retrieval_date;operational_status;public_access;connector_type;rated_power_kw;ports;usage_hours;max_session_duration_min;source_classification;coordinate_classification;coordinate_source_url;coordinate_source_hash;mapped_edge_id;edge_offset_m;mapping_distance_m;network_hash;delivery_class_access;depot_reachability;fixture_customer_reachability;ecanters_compatibility;adopted;limitation,CSV UTF-8 text; logical=boolean,source column depot_reachability; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,1,1,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
fixture_customer_reachability,reproducibility/outputs/traffic_simulation/demand/evrp_r11_charging/20260909_r11_ota_primary_station/station_catalog.csv,station_id;station_name;address;latitude;longitude;operator;source_urls;retrieval_date;operational_status;public_access;connector_type;rated_power_kw;ports;usage_hours;max_session_duration_min;source_classification;coordinate_classification;coordinate_source_url;coordinate_source_hash;mapped_edge_id;edge_offset_m;mapping_distance_m;network_hash;delivery_class_access;depot_reachability;fixture_customer_reachability;ecanters_compatibility;adopted;limitation,CSV UTF-8 text; logical=boolean,source column fixture_customer_reachability; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,1,1,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
ecanters_compatibility,reproducibility/outputs/traffic_simulation/demand/evrp_r11_charging/20260909_r11_ota_primary_station/station_catalog.csv,station_id;station_name;address;latitude;longitude;operator;source_urls;retrieval_date;operational_status;public_access;connector_type;rated_power_kw;ports;usage_hours;max_session_duration_min;source_classification;coordinate_classification;coordinate_source_url;coordinate_source_hash;mapped_edge_id;edge_offset_m;mapping_distance_m;network_hash;delivery_class_access;depot_reachability;fixture_customer_reachability;ecanters_compatibility;adopted;limitation,CSV UTF-8 text; logical=string,source column ecanters_compatibility; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,1,1,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
adopted,reproducibility/outputs/traffic_simulation/demand/evrp_r11_charging/20260909_r11_ota_primary_station/station_catalog.csv,station_id;station_name;address;latitude;longitude;operator;source_urls;retrieval_date;operational_status;public_access;connector_type;rated_power_kw;ports;usage_hours;max_session_duration_min;source_classification;coordinate_classification;coordinate_source_url;coordinate_source_hash;mapped_edge_id;edge_offset_m;mapping_distance_m;network_hash;delivery_class_access;depot_reachability;fixture_customer_reachability;ecanters_compatibility;adopted;limitation,CSV UTF-8 text; logical=boolean,source column adopted; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,1,1,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
limitation,reproducibility/outputs/traffic_simulation/demand/evrp_r11_charging/20260909_r11_ota_primary_station/station_catalog.csv,station_id;station_name;address;latitude;longitude;operator;source_urls;retrieval_date;operational_status;public_access;connector_type;rated_power_kw;ports;usage_hours;max_session_duration_min;source_classification;coordinate_classification;coordinate_source_url;coordinate_source_hash;mapped_edge_id;edge_offset_m;mapping_distance_m;network_hash;delivery_class_access;depot_reachability;fixture_customer_reachability;ecanters_compatibility;adopted;limitation,CSV UTF-8 text; logical=string,source column limitation; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,1,1,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
stop_id,reproducibility/outputs/traffic_simulation/demand/evrp_r11_charging/20260909_r11_ota_primary_station_revision_model_access/customer_edge_mapping.csv,stop_id;edge_id;mapping_distance_m,CSV UTF-8 text; logical=string,historical building-day aggregation identity; not observed service visit,identifier,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,10,10,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
edge_id,reproducibility/outputs/traffic_simulation/demand/evrp_r11_charging/20260909_r11_ota_primary_station_revision_model_access/customer_edge_mapping.csv,stop_id;edge_id;mapping_distance_m,CSV UTF-8 text; logical=string,source entity/category identifier; meaning limited to file schema,identifier/category,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,10,10,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
mapping_distance_m,reproducibility/outputs/traffic_simulation/demand/evrp_r11_charging/20260909_r11_ota_primary_station_revision_model_access/customer_edge_mapping.csv,stop_id;edge_id;mapping_distance_m,CSV UTF-8 text; logical=float,legacy endpoint projection/mapping distance; method manifest-scoped,m,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,10,10,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
station_id,reproducibility/outputs/traffic_simulation/demand/evrp_r11_charging/20260909_r11_ota_primary_station_revision_model_access/station_catalog.csv,station_id;station_name;address;latitude;longitude;operator;source_urls;retrieval_date;operational_status;public_access;connector_type;rated_power_kw;ports;usage_hours;max_session_duration_min;source_classification;coordinate_classification;coordinate_source_url;coordinate_source_hash;mapped_edge_id;edge_offset_m;mapping_distance_m;network_hash;delivery_class_access;depot_reachability;fixture_customer_reachability;ecanters_compatibility;adopted;limitation;external_operator_access;external_operator_access_classification;external_operator_access_reason,CSV UTF-8 text; logical=string,source entity/category identifier; meaning limited to file schema,identifier/category,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,1,1,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
station_name,reproducibility/outputs/traffic_simulation/demand/evrp_r11_charging/20260909_r11_ota_primary_station_revision_model_access/station_catalog.csv,station_id;station_name;address;latitude;longitude;operator;source_urls;retrieval_date;operational_status;public_access;connector_type;rated_power_kw;ports;usage_hours;max_session_duration_min;source_classification;coordinate_classification;coordinate_source_url;coordinate_source_hash;mapped_edge_id;edge_offset_m;mapping_distance_m;network_hash;delivery_class_access;depot_reachability;fixture_customer_reachability;ecanters_compatibility;adopted;limitation;external_operator_access;external_operator_access_classification;external_operator_access_reason,CSV UTF-8 text; logical=string,source column station_name; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,1,1,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
address,reproducibility/outputs/traffic_simulation/demand/evrp_r11_charging/20260909_r11_ota_primary_station_revision_model_access/station_catalog.csv,station_id;station_name;address;latitude;longitude;operator;source_urls;retrieval_date;operational_status;public_access;connector_type;rated_power_kw;ports;usage_hours;max_session_duration_min;source_classification;coordinate_classification;coordinate_source_url;coordinate_source_hash;mapped_edge_id;edge_offset_m;mapping_distance_m;network_hash;delivery_class_access;depot_reachability;fixture_customer_reachability;ecanters_compatibility;adopted;limitation;external_operator_access;external_operator_access_classification;external_operator_access_reason,CSV UTF-8 text; logical=string,source column address; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,1,1,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
latitude,reproducibility/outputs/traffic_simulation/demand/evrp_r11_charging/20260909_r11_ota_primary_station_revision_model_access/station_catalog.csv,station_id;station_name;address;latitude;longitude;operator;source_urls;retrieval_date;operational_status;public_access;connector_type;rated_power_kw;ports;usage_hours;max_session_duration_min;source_classification;coordinate_classification;coordinate_source_url;coordinate_source_hash;mapped_edge_id;edge_offset_m;mapping_distance_m;network_hash;delivery_class_access;depot_reachability;fixture_customer_reachability;ecanters_compatibility;adopted;limitation;external_operator_access;external_operator_access_classification;external_operator_access_reason,CSV UTF-8 text; logical=float,geographic latitude; location proxy rather than observed stop,degrees,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,1,1,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
longitude,reproducibility/outputs/traffic_simulation/demand/evrp_r11_charging/20260909_r11_ota_primary_station_revision_model_access/station_catalog.csv,station_id;station_name;address;latitude;longitude;operator;source_urls;retrieval_date;operational_status;public_access;connector_type;rated_power_kw;ports;usage_hours;max_session_duration_min;source_classification;coordinate_classification;coordinate_source_url;coordinate_source_hash;mapped_edge_id;edge_offset_m;mapping_distance_m;network_hash;delivery_class_access;depot_reachability;fixture_customer_reachability;ecanters_compatibility;adopted;limitation;external_operator_access;external_operator_access_classification;external_operator_access_reason,CSV UTF-8 text; logical=float,geographic longitude; location proxy rather than observed stop,degrees,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,1,1,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
operator,reproducibility/outputs/traffic_simulation/demand/evrp_r11_charging/20260909_r11_ota_primary_station_revision_model_access/station_catalog.csv,station_id;station_name;address;latitude;longitude;operator;source_urls;retrieval_date;operational_status;public_access;connector_type;rated_power_kw;ports;usage_hours;max_session_duration_min;source_classification;coordinate_classification;coordinate_source_url;coordinate_source_hash;mapped_edge_id;edge_offset_m;mapping_distance_m;network_hash;delivery_class_access;depot_reachability;fixture_customer_reachability;ecanters_compatibility;adopted;limitation;external_operator_access;external_operator_access_classification;external_operator_access_reason,CSV UTF-8 text; logical=string,source column operator; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,1,1,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
source_urls,reproducibility/outputs/traffic_simulation/demand/evrp_r11_charging/20260909_r11_ota_primary_station_revision_model_access/station_catalog.csv,station_id;station_name;address;latitude;longitude;operator;source_urls;retrieval_date;operational_status;public_access;connector_type;rated_power_kw;ports;usage_hours;max_session_duration_min;source_classification;coordinate_classification;coordinate_source_url;coordinate_source_hash;mapped_edge_id;edge_offset_m;mapping_distance_m;network_hash;delivery_class_access;depot_reachability;fixture_customer_reachability;ecanters_compatibility;adopted;limitation;external_operator_access;external_operator_access_classification;external_operator_access_reason,CSV UTF-8 text; logical=string,source metadata / reference / state; retain verbatim,metadata,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,1,1,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
retrieval_date,reproducibility/outputs/traffic_simulation/demand/evrp_r11_charging/20260909_r11_ota_primary_station_revision_model_access/station_catalog.csv,station_id;station_name;address;latitude;longitude;operator;source_urls;retrieval_date;operational_status;public_access;connector_type;rated_power_kw;ports;usage_hours;max_session_duration_min;source_classification;coordinate_classification;coordinate_source_url;coordinate_source_hash;mapped_edge_id;edge_offset_m;mapping_distance_m;network_hash;delivery_class_access;depot_reachability;fixture_customer_reachability;ecanters_compatibility;adopted;limitation;external_operator_access;external_operator_access_classification;external_operator_access_reason,CSV UTF-8 text; logical=string,source column retrieval_date; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,1,1,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
operational_status,reproducibility/outputs/traffic_simulation/demand/evrp_r11_charging/20260909_r11_ota_primary_station_revision_model_access/station_catalog.csv,station_id;station_name;address;latitude;longitude;operator;source_urls;retrieval_date;operational_status;public_access;connector_type;rated_power_kw;ports;usage_hours;max_session_duration_min;source_classification;coordinate_classification;coordinate_source_url;coordinate_source_hash;mapped_edge_id;edge_offset_m;mapping_distance_m;network_hash;delivery_class_access;depot_reachability;fixture_customer_reachability;ecanters_compatibility;adopted;limitation;external_operator_access;external_operator_access_classification;external_operator_access_reason,CSV UTF-8 text; logical=string,source metadata / reference / state; retain verbatim,metadata,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,1,1,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
public_access,reproducibility/outputs/traffic_simulation/demand/evrp_r11_charging/20260909_r11_ota_primary_station_revision_model_access/station_catalog.csv,station_id;station_name;address;latitude;longitude;operator;source_urls;retrieval_date;operational_status;public_access;connector_type;rated_power_kw;ports;usage_hours;max_session_duration_min;source_classification;coordinate_classification;coordinate_source_url;coordinate_source_hash;mapped_edge_id;edge_offset_m;mapping_distance_m;network_hash;delivery_class_access;depot_reachability;fixture_customer_reachability;ecanters_compatibility;adopted;limitation;external_operator_access;external_operator_access_classification;external_operator_access_reason,CSV UTF-8 text; logical=string,source column public_access; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,1,1,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
connector_type,reproducibility/outputs/traffic_simulation/demand/evrp_r11_charging/20260909_r11_ota_primary_station_revision_model_access/station_catalog.csv,station_id;station_name;address;latitude;longitude;operator;source_urls;retrieval_date;operational_status;public_access;connector_type;rated_power_kw;ports;usage_hours;max_session_duration_min;source_classification;coordinate_classification;coordinate_source_url;coordinate_source_hash;mapped_edge_id;edge_offset_m;mapping_distance_m;network_hash;delivery_class_access;depot_reachability;fixture_customer_reachability;ecanters_compatibility;adopted;limitation;external_operator_access;external_operator_access_classification;external_operator_access_reason,CSV UTF-8 text; logical=string,source column connector_type; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,1,1,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
rated_power_kw,reproducibility/outputs/traffic_simulation/demand/evrp_r11_charging/20260909_r11_ota_primary_station_revision_model_access/station_catalog.csv,station_id;station_name;address;latitude;longitude;operator;source_urls;retrieval_date;operational_status;public_access;connector_type;rated_power_kw;ports;usage_hours;max_session_duration_min;source_classification;coordinate_classification;coordinate_source_url;coordinate_source_hash;mapped_edge_id;edge_offset_m;mapping_distance_m;network_hash;delivery_class_access;depot_reachability;fixture_customer_reachability;ecanters_compatibility;adopted;limitation;external_operator_access;external_operator_access_classification;external_operator_access_reason,CSV UTF-8 text; logical=integer,source column rated_power_kw; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,1,1,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
ports,reproducibility/outputs/traffic_simulation/demand/evrp_r11_charging/20260909_r11_ota_primary_station_revision_model_access/station_catalog.csv,station_id;station_name;address;latitude;longitude;operator;source_urls;retrieval_date;operational_status;public_access;connector_type;rated_power_kw;ports;usage_hours;max_session_duration_min;source_classification;coordinate_classification;coordinate_source_url;coordinate_source_hash;mapped_edge_id;edge_offset_m;mapping_distance_m;network_hash;delivery_class_access;depot_reachability;fixture_customer_reachability;ecanters_compatibility;adopted;limitation;external_operator_access;external_operator_access_classification;external_operator_access_reason,CSV UTF-8 text; logical=integer,source column ports; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,1,1,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
usage_hours,reproducibility/outputs/traffic_simulation/demand/evrp_r11_charging/20260909_r11_ota_primary_station_revision_model_access/station_catalog.csv,station_id;station_name;address;latitude;longitude;operator;source_urls;retrieval_date;operational_status;public_access;connector_type;rated_power_kw;ports;usage_hours;max_session_duration_min;source_classification;coordinate_classification;coordinate_source_url;coordinate_source_hash;mapped_edge_id;edge_offset_m;mapping_distance_m;network_hash;delivery_class_access;depot_reachability;fixture_customer_reachability;ecanters_compatibility;adopted;limitation;external_operator_access;external_operator_access_classification;external_operator_access_reason,CSV UTF-8 text; logical=string,source column usage_hours; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,1,1,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
max_session_duration_min,reproducibility/outputs/traffic_simulation/demand/evrp_r11_charging/20260909_r11_ota_primary_station_revision_model_access/station_catalog.csv,station_id;station_name;address;latitude;longitude;operator;source_urls;retrieval_date;operational_status;public_access;connector_type;rated_power_kw;ports;usage_hours;max_session_duration_min;source_classification;coordinate_classification;coordinate_source_url;coordinate_source_hash;mapped_edge_id;edge_offset_m;mapping_distance_m;network_hash;delivery_class_access;depot_reachability;fixture_customer_reachability;ecanters_compatibility;adopted;limitation;external_operator_access;external_operator_access_classification;external_operator_access_reason,CSV UTF-8 text; logical=integer,source column max_session_duration_min; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,1,1,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
source_classification,reproducibility/outputs/traffic_simulation/demand/evrp_r11_charging/20260909_r11_ota_primary_station_revision_model_access/station_catalog.csv,station_id;station_name;address;latitude;longitude;operator;source_urls;retrieval_date;operational_status;public_access;connector_type;rated_power_kw;ports;usage_hours;max_session_duration_min;source_classification;coordinate_classification;coordinate_source_url;coordinate_source_hash;mapped_edge_id;edge_offset_m;mapping_distance_m;network_hash;delivery_class_access;depot_reachability;fixture_customer_reachability;ecanters_compatibility;adopted;limitation;external_operator_access;external_operator_access_classification;external_operator_access_reason,CSV UTF-8 text; logical=string,source classification label; does not upgrade synthetic input to observation,category,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,1,1,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
coordinate_classification,reproducibility/outputs/traffic_simulation/demand/evrp_r11_charging/20260909_r11_ota_primary_station_revision_model_access/station_catalog.csv,station_id;station_name;address;latitude;longitude;operator;source_urls;retrieval_date;operational_status;public_access;connector_type;rated_power_kw;ports;usage_hours;max_session_duration_min;source_classification;coordinate_classification;coordinate_source_url;coordinate_source_hash;mapped_edge_id;edge_offset_m;mapping_distance_m;network_hash;delivery_class_access;depot_reachability;fixture_customer_reachability;ecanters_compatibility;adopted;limitation;external_operator_access;external_operator_access_classification;external_operator_access_reason,CSV UTF-8 text; logical=string,source classification label; does not upgrade synthetic input to observation,category,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,1,1,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
